sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN19076323,SRR14472206,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1167559,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,03,,,,False
SAMN14602568,SRR11550299,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,924825,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,03,,,,False
SAMN19234792,SRR14569509,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1175511,other,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN14616466,SRR11567159,2020-04,2020-03-31,2020-04-30,United Kingdom: United Kingdom,921488,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,04,,,,False
SAMN14783157,SRR11657088,2020-04,2020-03-31,2020-04-30,United Kingdom: United Kingdom,941449,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,04,,,,False
SAMN19658357,SRR14782977,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1193694,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN14928016,SRR11791545,2020-05,2020-04-30,2020-05-31,United Kingdom: United Kingdom,943440,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,05,,,,False
SAMN19976101,SRR15011089,2019-06-20,2019-06-19,2019-06-20,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,06,20,,,False
SAMN19976094,SRR15011097,2019-05-21,2019-05-20,2019-05-21,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,05,21,,,False
SAMN19976087,SRR15011105,2019-02-21,2019-02-21,2019-02-21,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,02,21,,,False
SAMN19976078,SRR15011115,2019-01-28,2019-01-28,2019-01-28,New Zealand,,clinical,ILLUMINA,NextSeq 550,WGS,2019,01,28,,,False
SAMN20054801,SRR15035455,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1242877,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMEA8899880,ERR6005285,2010-06-08,2010-06-07,2010-06-08,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,06,08,,,False
SAMEA8900263,ERR6005413,2008-01-17,2008-01-17,2008-01-17,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,01,17,,,False
SAMEA8900155,ERR6005418,2008-05-29,2008-05-28,2008-05-29,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,29,,,False
SAMEA8900150,ERR6005420,2008-04-15,2008-04-14,2008-04-15,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,15,,,False
SAMEA8900904,ERR6005427,2008-03-29,2008-03-29,2008-03-29,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,29,,,False
SAMEA8900899,ERR6005429,2008-04-18,2008-04-17,2008-04-18,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,18,,,False
SAMEA8899750,ERR6005432,2008-02-02,2008-02-02,2008-02-02,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,02,02,,,False
SAMEA8899761,ERR6005436,2008-03-25,2008-03-25,2008-03-25,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,25,,,False
SAMEA8899778,ERR6005445,2008-07-11,2008-07-10,2008-07-11,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,07,11,,,False
SAMEA8899784,ERR6005448,2008-08-09,2008-08-08,2008-08-09,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,08,09,,,False
SAMEA8899906,ERR6005449,2008-06-24,2008-06-23,2008-06-24,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,06,24,,,False
SAMEA8899993,ERR6005457,2008-05-02,2008-05-01,2008-05-02,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,02,,,False
SAMEA8900011,ERR6005458,2008-05-09,2008-05-08,2008-05-09,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,09,,,False
SAMEA8900515,ERR6005462,2009-02-08,2009-02-08,2009-02-08,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,02,08,,,False
SAMEA8900373,ERR6005476,2008-05-20,2008-05-19,2008-05-20,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,20,,,False
SAMEA8900382,ERR6005478,2008-05-30,2008-05-29,2008-05-30,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,30,,,False
SAMEA8900383,ERR6005479,2008-05-30,2008-05-29,2008-05-30,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,30,,,False
SAMEA8900413,ERR6005480,2008-06-24,2008-06-23,2008-06-24,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,06,24,,,False
SAMEA8900415,ERR6005487,2008-06-24,2008-06-23,2008-06-24,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,06,24,,,False
SAMEA8900436,ERR6005493,2008-07-15,2008-07-14,2008-07-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,07,15,,,False
SAMEA8900448,ERR6005501,2008-08-20,2008-08-19,2008-08-20,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,08,20,,,False
SAMEA8900495,ERR6005509,2008-12-20,2008-12-20,2008-12-20,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,12,20,,,False
SAMEA8899786,ERR6005510,2008-09-06,2008-09-05,2008-09-06,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,09,06,,,False
SAMEA8899812,ERR6005514,2009-03-01,2009-03-01,2009-03-01,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,03,01,,,False
SAMEA8900166,ERR6005515,2008-08-15,2008-08-14,2008-08-15,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,08,15,,,False
SAMEA8900156,ERR6005516,2008-06-14,2008-06-13,2008-06-14,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,06,14,,,False
SAMEA8900164,ERR6005518,2008-11-10,2008-11-10,2008-11-10,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,11,10,,,False
SAMEA8900175,ERR6005522,2009-03-02,2009-03-02,2009-03-02,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,03,02,,,False
SAMEA8900178,ERR6005523,2009-02-17,2009-02-17,2009-02-17,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,02,17,,,False
SAMEA8900934,ERR6005529,2009-02-19,2009-02-19,2009-02-19,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,02,19,,,False
SAMEA8899957,ERR6005539,2008-03-19,2008-03-19,2008-03-19,Mozambique,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,19,,,False
SAMEA8900569,ERR6005544,2009-04-21,2009-04-20,2009-04-21,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,04,21,,,False
SAMEA8900579,ERR6005548,2009-04-30,2009-04-29,2009-04-30,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,04,30,,,False
SAMEA8900600,ERR6005551,2009-06-02,2009-06-01,2009-06-02,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,06,02,,,False
SAMEA8900614,ERR6005554,2009-06-18,2009-06-17,2009-06-18,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,06,18,,,False
SAMEA8900616,ERR6005556,2009-06-19,2009-06-18,2009-06-19,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,06,19,,,False
SAMEA8900627,ERR6005560,2009-07-27,2009-07-26,2009-07-27,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,07,27,,,False
SAMEA8900635,ERR6005564,2009-08-15,2009-08-14,2009-08-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,08,15,,,False
SAMEA8900653,ERR6005567,2009-09-12,2009-09-11,2009-09-12,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,09,12,,,False
SAMEA8900700,ERR6005588,2009-12-19,2009-12-19,2009-12-19,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,12,19,,,False
SAMEA8900190,ERR6005590,2009-05-12,2009-05-11,2009-05-12,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,05,12,,,False
SAMEA8899822,ERR6005601,2009-05-03,2009-05-02,2009-05-03,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,05,03,,,False
SAMEA8899859,ERR6005610,2009-12-31,2009-12-31,2009-12-31,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,12,31,,,False
SAMEA8900068,ERR6005611,2009-07-03,2009-07-02,2009-07-03,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,07,03,,,False
SAMEA8900752,ERR6005638,2010-05-01,2010-04-30,2010-05-01,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,05,01,,,False
SAMEA8900766,ERR6005644,2010-05-09,2010-05-08,2010-05-09,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,05,09,,,False
SAMEA8900227,ERR6005662,2010-07-30,2010-07-29,2010-07-30,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,07,30,,,False
SAMEA8899908,ERR6005663,2008-07-08,2008-07-07,2008-07-08,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,07,08,,,False
SAMEA8899916,ERR6005664,2009-01-29,2009-01-29,2009-01-29,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,01,29,,,False
SAMEA8899928,ERR6005665,2009-04-22,2009-04-21,2009-04-22,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,04,22,,,False
SAMEA8899936,ERR6005669,2010-06-02,2010-06-01,2010-06-02,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,06,02,,,False
SAMEA8899927,ERR6005672,2009-04-21,2009-04-20,2009-04-21,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,04,21,,,False
SAMEA8900972,ERR6005685,2010-04-01,2010-03-31,2010-04-01,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,04,01,,,False
SAMEA8900801,ERR6005692,2010-06-19,2010-06-18,2010-06-19,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,06,19,,,False
SAMEA8900804,ERR6005693,2010-06-25,2010-06-24,2010-06-25,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,06,25,,,False
SAMEA8900818,ERR6005700,2010-07-12,2010-07-11,2010-07-12,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,07,12,,,False
SAMEA8900233,ERR6005732,2010-09-20,2010-09-19,2010-09-20,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,09,20,,,False
SAMEA8903657,ERR6006187,2009-06-10,2009-06-09,2009-06-10,Gambia,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2009,06,10,,,False
SAMEA8903673,ERR6006202,2008-06-29,2008-06-28,2008-06-29,Mali,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2008,06,29,,,False
SAMEA8903708,ERR6006237,2010-05-19,2010-05-18,2010-05-19,Kenya,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2010,05,19,,,False
SAMEA8903746,ERR6006275,2008-06-29,2008-06-28,2008-06-29,Bangladesh,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2008,06,29,,,False
SAMEA8903747,ERR6006276,2008-07-03,2008-07-02,2008-07-03,Bangladesh,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2008,07,03,,,False
SAMEA8903753,ERR6006282,2008-07-29,2008-07-28,2008-07-29,Bangladesh,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2008,07,29,,,False
SAMN15300357,SRR12072365,2017-12,2017-12-01,2017-12-31,Canada: Montreal,SS042476,stool,ILLUMINA,Illumina MiSeq,WGS,2017,12,,,,False
SAMN15300364,SRR12072366,2018-04,2018-03-31,2018-04-30,Canada: Montreal,SS062969,stool,ILLUMINA,Illumina MiSeq,WGS,2018,04,,,,False
SAMN15300353,SRR12072377,2017-11,2017-11-01,2017-11-30,Canada: Montreal,SS032217,stool,ILLUMINA,Illumina MiSeq,WGS,2017,11,,,,False
SAMN15300346,SRR12072382,2017-08,2017-07-31,2017-08-31,Canada: Montreal,SS014202,stool,ILLUMINA,Illumina MiSeq,WGS,2017,08,,,,False
SAMN15300352,SRR12072384,2017-10,2017-09-30,2017-10-31,Canada: Montreal,SS031329,stool,ILLUMINA,Illumina MiSeq,WGS,2017,10,,,,False
SAMN15300351,SRR12072385,2017-10,2017-09-30,2017-10-31,Canada: Montreal,SS026165,stool,ILLUMINA,Illumina MiSeq,WGS,2017,10,,,,False
SAMN15395014,SRR12103267,2020-06,2020-05-31,2020-06-30,United Kingdom: United Kingdom,957427,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,06,,,,False
SAMN15446097,SRR12144664,2020-06,2020-05-31,2020-06-30,United Kingdom: United Kingdom,958623,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,06,,,,False
SAMN20550735,SRR15338041,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1176631,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN20550523,SRR15338049,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1176772,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN20551364,SRR15338071,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1173550,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN20550716,SRR15338119,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1175447,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN20550898,SRR15338186,2021-06,2021-05-31,2021-06-30,United Kingdom: United Kingdom,1207941,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,06,,,,False
SAMN20550649,SRR15338200,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1181220,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,05,,,,False
SAMN20602988,SRR15361494,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,882729,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN20603274,SRR15361694,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,882804,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,11,,,,False
SAMN20603169,SRR15361720,2019-06,2019-05-31,2019-06-30,United Kingdom: United Kingdom,767709,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,06,,,,False
SAMN20603059,SRR15361786,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,882807,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,10,,,,False
SAMN20606740,SRR15365995,2019-02,2019-02-01,2019-02-28,United Kingdom: United Kingdom,704306,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,02,,,,False
SAMN20606661,SRR15366059,2019-01,2019-01-01,2019-01-31,United Kingdom: United Kingdom,681371,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,01,,,,False
SAMN20665753,SRR15369638,2018-11,2018-11-01,2018-11-30,United Kingdom: United Kingdom,647925,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,11,,,,False
SAMN20665897,SRR15369675,2018-12,2018-12-01,2018-12-31,United Kingdom: United Kingdom,652977,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,12,,,,False
SAMN20698470,SRR15408603,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,565044,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN20698711,SRR15408744,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,518080,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN20698786,SRR15408758,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,554417,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN20698821,SRR15408764,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,444130,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN20698873,SRR15408950,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,508271,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN20698883,SRR15408969,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,561134,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN20700365,SRR15409816,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,549529,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN20712996,SRR15416790,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,400289,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN20713025,SRR15417340,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342525,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN20713165,SRR15419069,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,436065,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN20713114,SRR15419071,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,418211,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN21386740,SRR15843080,2021-08,2021-07-31,2021-08-31,United Kingdom: United Kingdom,1363110,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,08,,,,False
SAMN15832950,SRR12462987,2020-08,2020-07-31,2020-08-31,United Kingdom: United Kingdom,974564,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,08,,,,False
SAMN22020332,SRR16173106,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1486336,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,09,,,,False
SAMN22044340,SRR16194391,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1480897,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,09,,,,False
SAMN16122024,SRR12630737,2020-09,2020-08-31,2020-09-30,United Kingdom: United Kingdom,985930,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,09,,,,False
SAMN22214555,SRR16291011,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1489878,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,09,,,,False
SAMN22214558,SRR16291012,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1497163,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,09,,,,False
SAMN16127816,SRR12634814,2020-09,2020-08-31,2020-09-30,United Kingdom: United Kingdom,986952,human,ILLUMINA,Illumina HiSeq 2500,WGS,2020,09,,,,False
SAMEA3345014,ERR861594,2014-01-30,2014-01-30,2014-01-30,United Kingdom,15001ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,01,30,,,False
SAMEA3345016,ERR861596,2014-03-11,2014-03-11,2014-03-11,United Kingdom,24701ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,11,,,False
SAMEA3345017,ERR861597,2014-03-11,2014-03-11,2014-03-11,United Kingdom,24801ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,11,,,False
SAMEA3345021,ERR861601,2014-03-18,2014-03-18,2014-03-18,United Kingdom,25601ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,18,,,False
SAMEA3345106,ERR861603,2014-01-29,2014-01-29,2014-01-29,United Kingdom,26101A_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,01,29,,,False
SAMEA3345023,ERR861605,2014-03-09,2014-03-09,2014-03-09,United Kingdom,26501ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,09,,,False
SAMEA3345026,ERR861608,2014-02-14,2014-02-14,2014-02-14,United Kingdom,31401ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,02,14,,,False
SAMEA3345033,ERR861615,2014-03-12,2014-03-12,2014-03-12,United Kingdom,35901ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,12,,,False
SAMEA3345035,ERR861617,2014-03-06,2014-03-06,2014-03-06,United Kingdom,36101ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,06,,,False
SAMEA3345036,ERR861618,2014-03-06,2014-03-06,2014-03-06,United Kingdom,36201ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,06,,,False
SAMEA3345039,ERR861623,2014-02-13,2014-02-13,2014-02-13,United Kingdom,38001ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,02,13,,,False
SAMEA3345041,ERR861625,2014-03-17,2014-03-17,2014-03-17,United Kingdom,42501ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,17,,,False
SAMEA3345048,ERR861632,2014-03-14,2014-03-14,2014-03-14,United Kingdom,51401ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,14,,,False
SAMEA3345050,ERR861634,2014-03-08,2014-03-08,2014-03-08,United Kingdom,53701ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,08,,,False
SAMEA3345057,ERR861641,2014-03-15,2014-03-15,2014-03-15,United Kingdom,70601ss_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,15,,,False
SAMEA3345065,ERR861649,2013-12-21,2013-12-21,2013-12-21,France,201312542_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2013,12,21,,,False
SAMEA3345066,ERR861650,2013-12-20,2013-12-20,2013-12-20,France,201312549_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2013,12,20,,,False
SAMEA3345068,ERR861652,2013-12-28,2013-12-28,2013-12-28,France,201400029_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2013,12,28,,,False
SAMEA3345069,ERR861653,2013-12-26,2013-12-26,2013-12-26,France,201400046_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2013,12,26,,,False
SAMEA3345071,ERR861655,2013-12-21,2013-12-21,2013-12-21,France,201400063_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2013,12,21,,,False
SAMEA3345072,ERR861656,2014-01-16,2014-01-16,2014-01-16,France,201400526_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,01,16,,,False
SAMEA3345075,ERR861659,2014-01-23,2014-01-23,2014-01-23,France,201400752_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,01,23,,,False
SAMEA3345077,ERR861661,2014-02-04,2014-02-04,2014-02-04,France,201400893_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,02,04,,,False
SAMEA3345080,ERR861664,2014-02-10,2014-02-10,2014-02-10,France,201401124_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,02,10,,,False
SAMEA3345083,ERR861667,2014-01-29,2014-01-29,2014-01-29,France,201401463_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,01,29,,,False
SAMEA3345084,ERR861668,2014-01-28,2014-01-28,2014-01-28,France,201401464_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,01,28,,,False
SAMEA3345085,ERR861669,2014-03-03,2014-03-03,2014-03-03,France,201401573_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,03,,,False
SAMEA3345090,ERR861674,2014-04-02,2014-04-01,2014-04-02,France,201402408_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,04,02,,,False
SAMEA3345096,ERR861680,2014-05-21,2014-05-20,2014-05-21,France,201403956_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,05,21,,,False
SAMEA3345105,ERR861689,2014-07-07,2014-07-06,2014-07-07,France,201405358_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS,2014,07,07,,,False
SAMN22562169,SRR16568674,2021-10,2021-09-30,2021-10-31,United Kingdom: United Kingdom,1497628,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,10,,,,False
SAMEA8899844,ERR6005606,2009-09-18,2009-09-17,2009-09-18,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,09,18,,,False
SAMEA8899845,ERR6005607,2009-10-04,2009-10-03,2009-10-04,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,10,04,,,False
SAMEA8899858,ERR6005609,2009-12-31,2009-12-31,2009-12-31,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,12,31,,,False
SAMEA8900071,ERR6005612,2009-07-27,2009-07-26,2009-07-27,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,07,27,,,False
SAMEA8900102,ERR6005614,2010-02-05,2010-02-05,2010-02-05,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,02,05,,,False
SAMEA8900090,ERR6005617,2010-02-11,2010-02-11,2010-02-11,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,02,11,,,False
SAMEA8900084,ERR6005618,2010-02-16,2010-02-16,2010-02-16,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,02,16,,,False
SAMEA8900756,ERR6005640,2010-05-04,2010-05-03,2010-05-04,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,05,04,,,False
SAMEA8900778,ERR6005648,2010-05-24,2010-05-23,2010-05-24,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,05,24,,,False
SAMEA8900040,ERR6005679,2008-12-17,2008-12-17,2008-12-17,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,12,17,,,False
SAMEA8900819,ERR6005701,2010-07-13,2010-07-12,2010-07-13,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,07,13,,,False
SAMEA8900835,ERR6005710,2010-08-16,2010-08-15,2010-08-16,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,08,16,,,False
SAMEA8900229,ERR6005731,2010-09-15,2010-09-14,2010-09-15,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,09,15,,,False
SAMEA8901014,ERR6005738,2010-09-28,2010-09-27,2010-09-28,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,09,28,,,False
SAMEA8903667,ERR6006197,2010-12-24,2010-12-24,2010-12-24,Gambia,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2010,12,24,,,False
