sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMD00049293,DRR096415,2012,2012-01-01,2012-12-31,Japan:Chiba,CEC12094,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00049295,DRR096417,2013,2013-01-01,2013-12-31,Japan:Chiba,CEC13046,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00049297,DRR096418,2013,2013-01-01,2013-12-31,Japan:Chiba,CEC13069,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00034548,DRR096421,2009,2009-01-01,2009-12-31,Japan:Chiba,CEC09072,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00034552,DRR096422,2013,2013-01-01,2013-12-31,Japan:Chiba,CEC13053,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083794,DRR096288,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC04035,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083798,DRR096292,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC04036,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083800,DRR096294,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC04145,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083801,DRR096295,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC04157,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083807,DRR096301,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC04185,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083814,DRR096308,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC04096,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083815,DRR096309,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC05071,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083817,DRR096311,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC05074,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083820,DRR096314,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC06042,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083823,DRR096317,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC06047,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083825,DRR096319,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC07077,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083839,DRR096333,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08157,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083845,DRR096339,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08172,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083849,DRR096343,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08092,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083852,DRR096346,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08125,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083854,DRR096348,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08108,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083857,DRR096351,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08137,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083859,DRR096353,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08128,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083861,DRR096355,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08098,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083866,DRR096360,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08100,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083869,DRR096363,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08062,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083872,DRR096366,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08130,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083873,DRR096367,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC08140,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083875,DRR096369,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC09071,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083881,DRR096375,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC12015,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083882,DRR096376,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC12016,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083884,DRR096378,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC12018,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083888,DRR096382,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC12022,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00083898,DRR096392,2014,2014-01-01,2014-12-31,Japan:Chiba,CEC13072,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00049272,DRR096401,2004,2004-01-01,2004-12-31,Japan:Chiba,CEC04184,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00049273,DRR096402,2005,2005-01-01,2005-12-31,Japan:Chiba,CEC05072,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00049277,DRR096404,2007,2007-01-01,2007-12-31,Japan:Chiba,CEC08090,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00049278,DRR096405,2008,2008-01-01,2008-12-31,Japan:Chiba,CEC08097,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00049279,DRR096406,2008,2008-01-01,2008-12-31,Japan:Chiba,CEC08110,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00034532,DRR096420,2006,2006-01-01,2006-12-31,Japan:Chiba,CEC06041,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00077472,DRR103064,2013,2013-01-01,2013-12-31,Japan,KS-P014,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099608,DRR111461,1998,1998-01-01,1998-12-31,Japan,981447,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099609,DRR111462,1996,1996-01-01,1996-12-31,Japan,11278,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099611,DRR111464,1996,1996-01-01,1996-12-31,Japan,11280,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099613,DRR111466,2013,2013-01-01,2013-12-31,Japan,13548,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099617,DRR111470,1998,1998-01-01,1998-12-31,Japan,PV98-491,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099610,DRR111463,1996,1996-01-01,1996-12-31,Japan,11279,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099612,DRR111465,1996,1996-01-01,1996-12-31,Japan,11281,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099616,DRR111469,1997,1997-01-01,1997-12-31,Japan,14156,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099618,DRR111471,1998,1998-01-01,1998-12-31,Japan,PV98-623,,ILLUMINA,Illumina MiSeq,WGS
SAMD00099619,DRR111472,2000,2000-01-01,2000-12-31,Japan,PV00-061,,ILLUMINA,Illumina MiSeq,WGS
SAMN16331710,SRR12759798,missing,,,USA,PNUSAE057019,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16331712,SRR12759800,missing,,,USA,PNUSAE057637,missing,ILLUMINA,Illumina MiSeq,WGS
SAMD00136754,DRR149547,2013,2013-01-01,2013-12-31,Japan,JE157-ML005,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136758,DRR149551,2013,2013-01-01,2013-12-31,Japan,JE157-ML009,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136761,DRR149554,2013,2013-01-01,2013-12-31,Japan,JE157-ML012,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136762,DRR149555,2013,2013-01-01,2013-12-31,Japan,JE157-ML013,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136768,DRR149561,2013,2013-01-01,2013-12-31,Japan,JE157-ML019,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136774,DRR149567,2014,2014-01-01,2014-12-31,Japan,JE157-ML025,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136787,DRR149580,2014,2014-01-01,2014-12-31,Japan,JE157-ML038,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136789,DRR149582,2014,2014-01-01,2014-12-31,Japan,JE157-ML040,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136791,DRR149584,2014,2014-01-01,2014-12-31,Japan,JE157-ML042,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136795,DRR149588,2014,2014-01-01,2014-12-31,Japan,JE157-ML046,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136797,DRR149590,2014,2014-01-01,2014-12-31,Japan,JE157-ML048,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136798,DRR149591,2014,2014-01-01,2014-12-31,Japan,JE157-ML049,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136802,DRR149595,2014,2014-01-01,2014-12-31,Japan,JE157-ML053,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136804,DRR149597,2014,2014-01-01,2014-12-31,Japan,JE157-ML055,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136806,DRR149599,2014,2014-01-01,2014-12-31,Japan,JE157-ML057,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136810,DRR149603,2014,2014-01-01,2014-12-31,Japan,JE157-ML061,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136811,DRR149604,2014,2014-01-01,2014-12-31,Japan,JE157-ML062,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136812,DRR149605,2014,2014-01-01,2014-12-31,Japan,JE157-ML063,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136815,DRR149608,2014,2014-01-01,2014-12-31,Japan,JE157-ML066,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136822,DRR149615,2014,2014-01-01,2014-12-31,Japan,JE157-ML073,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136823,DRR149616,2014,2014-01-01,2014-12-31,Japan,JE157-ML074,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136826,DRR149619,2014,2014-01-01,2014-12-31,Japan,JE157-ML077,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136830,DRR149623,2014,2014-01-01,2014-12-31,Japan,JE157-ML081,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136832,DRR149625,2014,2014-01-01,2014-12-31,Japan,JE157-ML083,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136833,DRR149626,2014,2014-01-01,2014-12-31,Japan,JE157-ML084,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136835,DRR149628,2014,2014-01-01,2014-12-31,Japan,JE157-ML086,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136837,DRR149630,2014,2014-01-01,2014-12-31,Japan,JE157-ML088,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136840,DRR149633,2014,2014-01-01,2014-12-31,Japan,JE157-ML091,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136846,DRR149639,2014,2014-01-01,2014-12-31,Japan,JE157-ML097,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136847,DRR149640,2014,2014-01-01,2014-12-31,Japan,JE157-ML098,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136848,DRR149641,2014,2014-01-01,2014-12-31,Japan,JE157-ML099,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136853,DRR149646,2014,2014-01-01,2014-12-31,Japan,JE157-ML104,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136859,DRR149652,2014,2014-01-01,2014-12-31,Japan,JE157-ML110,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136864,DRR149657,2014,2014-01-01,2014-12-31,Japan,JE157-ML115,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136867,DRR149660,2014,2014-01-01,2014-12-31,Japan,JE157-ML118,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136868,DRR149661,2014,2014-01-01,2014-12-31,Japan,JE157-ML119,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136869,DRR149662,2014,2014-01-01,2014-12-31,Japan,JE157-ML120,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136872,DRR149665,2014,2014-01-01,2014-12-31,Japan,JE157-ML123,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136873,DRR149666,2014,2014-01-01,2014-12-31,Japan,JE157-ML124,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136876,DRR149669,2014,2014-01-01,2014-12-31,Japan,JE157-ML127,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136883,DRR149676,2014,2014-01-01,2014-12-31,Japan,JE157-ML134,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136890,DRR149683,2014,2014-01-01,2014-12-31,Japan,JE157-ML141,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136893,DRR149686,2014,2014-01-01,2014-12-31,Japan,JE157-ML144,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136894,DRR149687,2014,2014-01-01,2014-12-31,Japan,JE157-ML145,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136898,DRR149691,2014,2014-01-01,2014-12-31,Japan,JE157-ML149,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136909,DRR149702,2015,2015-01-01,2015-12-31,Japan,JE157-ML160,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136919,DRR149712,2015,2015-01-01,2015-12-31,Japan,JE157-ML170,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136924,DRR149717,2015,2015-01-01,2015-12-31,Japan,JE157-ML175,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136926,DRR149719,2015,2015-01-01,2015-12-31,Japan,JE157-ML177,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136929,DRR149722,2015,2015-01-01,2015-12-31,Japan,JE157-ML180,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136931,DRR149724,2015,2015-01-01,2015-12-31,Japan,JE157-ML182,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136932,DRR149725,2015,2015-01-01,2015-12-31,Japan,JE157-ML183,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136935,DRR149728,2015,2015-01-01,2015-12-31,Japan,JE157-ML186,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136936,DRR149729,2015,2015-01-01,2015-12-31,Japan,JE157-ML187,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136941,DRR149734,2012,2012-01-01,2012-12-31,Japan,JE157-ML192,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136948,DRR149741,2016,2016-01-01,2016-12-31,Japan,JE157-ML199,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136952,DRR149745,2016,2016-01-01,2016-12-31,Japan,JE157-ML203,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136957,DRR149750,2016,2016-01-01,2016-12-31,Japan,JE157-ML208,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136965,DRR149758,2016,2016-01-01,2016-12-31,Japan,JE157-ML216,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136970,DRR149763,2016,2016-01-01,2016-12-31,Japan,JE157-ML221,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136972,DRR149765,2016,2016-01-01,2016-12-31,Japan,JE157-ML223,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136973,DRR149766,2016,2016-01-01,2016-12-31,Japan,JE157-ML224,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136976,DRR149769,2016,2016-01-01,2016-12-31,Japan,JE157-ML227,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136980,DRR149773,2016,2016-01-01,2016-12-31,Japan,JE157-ML231,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136981,DRR149774,2016,2016-01-01,2016-12-31,Japan,JE157-ML232,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136983,DRR149776,2016,2016-01-01,2016-12-31,Japan,JE157-ML234,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136985,DRR149778,2016,2016-01-01,2016-12-31,Japan,JE157-ML236,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136986,DRR149779,2016,2016-01-01,2016-12-31,Japan,JE157-ML237,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136988,DRR149781,2016,2016-01-01,2016-12-31,Japan,JE157-ML239,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136989,DRR149782,2016,2016-01-01,2016-12-31,Japan,JE157-ML240,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136992,DRR149785,2016,2016-01-01,2016-12-31,Japan,JE157-ML243,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136993,DRR149786,2016,2016-01-01,2016-12-31,Japan,JE157-ML244,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136996,DRR149789,2016,2016-01-01,2016-12-31,Japan,JE157-ML247,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136997,DRR149790,2016,2016-01-01,2016-12-31,Japan,JE157-ML248,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137000,DRR149793,2016,2016-01-01,2016-12-31,Japan,JE157-ML251,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137002,DRR149795,2016,2016-01-01,2016-12-31,Japan,JE157-ML253,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137011,DRR149804,2016,2016-01-01,2016-12-31,Japan,JE157-ML262,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137015,DRR149808,2016,2016-01-01,2016-12-31,Japan,JE157-ML266,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137016,DRR149809,2016,2016-01-01,2016-12-31,Japan,JE157-ML267,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137017,DRR149810,2016,2016-01-01,2016-12-31,Japan,JE157-ML268,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137025,DRR149818,2016,2016-01-01,2016-12-31,Japan,JE157-ML276,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137026,DRR149819,2016,2016-01-01,2016-12-31,Japan,JE157-ML277,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137030,DRR149823,2016,2016-01-01,2016-12-31,Japan,JE157-ML281,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137036,DRR149829,2016,2016-01-01,2016-12-31,Japan,JE157-ML287,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137040,DRR149833,2016,2016-01-01,2016-12-31,Japan,JE157-ML291,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137044,DRR149837,2017,2017-01-01,2017-12-31,Japan,JE157-ML295,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137050,DRR149843,2017,2017-01-01,2017-12-31,Japan,JE157-ML301,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137054,DRR149847,2017,2017-01-01,2017-12-31,Japan,JE157-ML305,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137057,DRR149850,2017,2017-01-01,2017-12-31,Japan,JE157-ML308,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137059,DRR149852,2017,2017-01-01,2017-12-31,Japan,JE157-ML310,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137061,DRR149854,2017,2017-01-01,2017-12-31,Japan,JE157-ML312,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137066,DRR149859,2017,2017-01-01,2017-12-31,Japan,JE157-ML317,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137067,DRR149860,2017,2017-01-01,2017-12-31,Japan,JE157-ML318,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137071,DRR149864,2017,2017-01-01,2017-12-31,Japan,JE157-ML322,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137079,DRR149872,2017,2017-01-01,2017-12-31,Japan,JE157-ML330,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137081,DRR149874,2017,2017-01-01,2017-12-31,Japan,JE157-ML332,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137091,DRR149884,2017,2017-01-01,2017-12-31,Japan,JE157-ML342,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137094,DRR149887,2017,2017-01-01,2017-12-31,Japan,JE157-ML345,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137095,DRR149888,2017,2017-01-01,2017-12-31,Japan,JE157-ML346,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137096,DRR149889,2017,2017-01-01,2017-12-31,Japan,JE157-ML347,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137097,DRR149890,2017,2017-01-01,2017-12-31,Japan,JE157-ML348,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137101,DRR149894,2017,2017-01-01,2017-12-31,Japan,JE157-ML352,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137105,DRR149898,2017,2017-01-01,2017-12-31,Japan,JE157-ML356,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137110,DRR149903,2017,2017-01-01,2017-12-31,Japan,JE157-ML361,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137112,DRR149905,2017,2017-01-01,2017-12-31,Japan,JE157-ML363,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137114,DRR149907,2017,2017-01-01,2017-12-31,Japan,JE157-ML365,,ILLUMINA,Illumina MiSeq,WGS
SAMD00137118,DRR149911,2017,2017-01-01,2017-12-31,Japan,JE157-ML369,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136751,DRR149544,2013,2013-01-01,2013-12-31,Japan,JE157-ML002,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136760,DRR149553,2013,2013-01-01,2013-12-31,Japan,JE157-ML011,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136764,DRR149557,2013,2013-01-01,2013-12-31,Japan,JE157-ML015,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136765,DRR149558,2013,2013-01-01,2013-12-31,Japan,JE157-ML016,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136766,DRR149559,2013,2013-01-01,2013-12-31,Japan,JE157-ML017,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136771,DRR149564,2013,2013-01-01,2013-12-31,Japan,JE157-ML022,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136772,DRR149565,2014,2014-01-01,2014-12-31,Japan,JE157-ML023,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136773,DRR149566,2014,2014-01-01,2014-12-31,Japan,JE157-ML024,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136780,DRR149573,2014,2014-01-01,2014-12-31,Japan,JE157-ML031,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136788,DRR149581,2014,2014-01-01,2014-12-31,Japan,JE157-ML039,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136792,DRR149585,2014,2014-01-01,2014-12-31,Japan,JE157-ML043,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136794,DRR149587,2014,2014-01-01,2014-12-31,Japan,JE157-ML045,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136796,DRR149589,2014,2014-01-01,2014-12-31,Japan,JE157-ML047,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136801,DRR149594,2014,2014-01-01,2014-12-31,Japan,JE157-ML052,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136803,DRR149596,2014,2014-01-01,2014-12-31,Japan,JE157-ML054,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136807,DRR149600,2014,2014-01-01,2014-12-31,Japan,JE157-ML058,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136808,DRR149601,2014,2014-01-01,2014-12-31,Japan,JE157-ML059,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136809,DRR149602,2014,2014-01-01,2014-12-31,Japan,JE157-ML060,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136814,DRR149607,2014,2014-01-01,2014-12-31,Japan,JE157-ML065,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136818,DRR149611,2014,2014-01-01,2014-12-31,Japan,JE157-ML069,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136820,DRR149613,2014,2014-01-01,2014-12-31,Japan,JE157-ML071,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136825,DRR149618,2014,2014-01-01,2014-12-31,Japan,JE157-ML076,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136827,DRR149620,2014,2014-01-01,2014-12-31,Japan,JE157-ML078,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136828,DRR149621,2014,2014-01-01,2014-12-31,Japan,JE157-ML079,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136831,DRR149624,2014,2014-01-01,2014-12-31,Japan,JE157-ML082,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136834,DRR149627,2014,2014-01-01,2014-12-31,Japan,JE157-ML085,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136836,DRR149629,2014,2014-01-01,2014-12-31,Japan,JE157-ML087,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136839,DRR149632,2014,2014-01-01,2014-12-31,Japan,JE157-ML090,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136841,DRR149634,2014,2014-01-01,2014-12-31,Japan,JE157-ML092,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136842,DRR149635,2014,2014-01-01,2014-12-31,Japan,JE157-ML093,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136843,DRR149636,2014,2014-01-01,2014-12-31,Japan,JE157-ML094,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136850,DRR149643,2014,2014-01-01,2014-12-31,Japan,JE157-ML101,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136852,DRR149645,2014,2014-01-01,2014-12-31,Japan,JE157-ML103,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136854,DRR149647,2014,2014-01-01,2014-12-31,Japan,JE157-ML105,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136860,DRR149653,2014,2014-01-01,2014-12-31,Japan,JE157-ML111,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136862,DRR149655,2014,2014-01-01,2014-12-31,Japan,JE157-ML113,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136863,DRR149656,2014,2014-01-01,2014-12-31,Japan,JE157-ML114,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136874,DRR149667,2014,2014-01-01,2014-12-31,Japan,JE157-ML125,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136877,DRR149670,2014,2014-01-01,2014-12-31,Japan,JE157-ML128,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136880,DRR149673,2014,2014-01-01,2014-12-31,Japan,JE157-ML131,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136881,DRR149674,2014,2014-01-01,2014-12-31,Japan,JE157-ML132,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136882,DRR149675,2014,2014-01-01,2014-12-31,Japan,JE157-ML133,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136886,DRR149679,2014,2014-01-01,2014-12-31,Japan,JE157-ML137,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136887,DRR149680,2014,2014-01-01,2014-12-31,Japan,JE157-ML138,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136888,DRR149681,2014,2014-01-01,2014-12-31,Japan,JE157-ML139,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136891,DRR149684,2014,2014-01-01,2014-12-31,Japan,JE157-ML142,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136892,DRR149685,2014,2014-01-01,2014-12-31,Japan,JE157-ML143,,ILLUMINA,Illumina MiSeq,WGS
SAMD00136895,DRR149688,2014,2014-01-01,2014-12-31,Japan,JE157-ML146,,ILLUMINA,Illumina MiSeq,WGS
