sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN31262640,SRR21883719,2017,2017-01-01,2017-12-31,Australia: Victoria,AUSMDU00006583,missing,ILLUMINA,NextSeq 500,WGS
SAMN31262635,SRR21883724,2017,2017-01-01,2017-12-31,Australia: Victoria,AUSMDU00006376,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31592310,SRR22179272,2019-06-16,2019-06-15,2019-06-16,Saudi Arabia:Riyadh,PNUECU20,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592349,SRR22179276,2020-03-21,2020-03-21,2020-03-21,Saudi Arabia:Riyadh,RECU231,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592339,SRR22179287,2019-11-24,2019-11-24,2019-11-24,Saudi Arabia:Riyadh,RECU218,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592307,SRR22179293,2019-09-05,2019-09-04,2019-09-05,Saudi Arabia:Riyadh,PNUECU15,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592306,SRR22179304,2019-06-13,2019-06-12,2019-06-13,Saudi Arabia:Riyadh,PNUECU14,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31284813,SRR21904876,2021-12-13,2021-12-13,2021-12-13,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284746,SRR21904926,2021-12-13,2021-12-13,2021-12-13,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284855,SRR21904933,2021-12-26,2021-12-26,2021-12-26,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284851,SRR21904937,2022-02-21,2022-02-21,2022-02-21,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284825,SRR21904941,2021-05-17,2021-05-16,2021-05-17,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284774,SRR21904949,2021-11-29,2021-11-29,2021-11-29,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284845,SRR21904974,2022-01-24,2022-01-24,2022-01-24,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284842,SRR21904977,2021-10-18,2021-10-17,2021-10-18,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31284829,SRR21904991,2021-07-12,2021-07-11,2021-07-12,France: Arcier watershed,Missing,water,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN31651186,SRR22225546,2016,2016-01-01,2016-12-31,Mali,BW-195,,ILLUMINA,Illumina MiSeq,WGS
SAMN31651162,SRR22225573,2011,2011-01-01,2011-12-31,Sudan,BW-169,,ILLUMINA,Illumina MiSeq,WGS
SAMN31662505,SRR22231018,2022-03-01,2022-03-01,2022-03-01,Canada: Manitoba,ECOL-22-VL-ON-MB-0010,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731727,SRR10500277,2016-01-04,2016-01-04,2016-01-04,Canada: Manitoba,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350366,SRR21951497,2019-10-04,2019-10-03,2019-10-04,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349852,SRR21951499,2019-07-29,2019-07-28,2019-07-29,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350262,SRR21951517,2019-10-04,2019-10-03,2019-10-04,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350257,SRR21951522,2019-09-26,2019-09-25,2019-09-26,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350254,SRR21951526,2019-09-24,2019-09-23,2019-09-24,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350244,SRR21951537,2019-09-24,2019-09-23,2019-09-24,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350144,SRR21951552,2019-09-17,2019-09-16,2019-09-17,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350135,SRR21951561,2019-09-25,2019-09-24,2019-09-25,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350096,SRR21951572,2019-06-12,2019-06-11,2019-06-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350091,SRR21951579,2019-06-12,2019-06-11,2019-06-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350089,SRR21951581,2019-06-12,2019-06-11,2019-06-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350084,SRR21951587,2019-06-12,2019-06-11,2019-06-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350075,SRR21951596,2019-06-12,2019-06-11,2019-06-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349979,SRR21951607,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349813,SRR21951612,2019-06-03,2019-06-02,2019-06-03,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349974,SRR21951613,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349973,SRR21951614,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349971,SRR21951616,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349968,SRR21951619,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349965,SRR21951622,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349964,SRR21951624,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349962,SRR21951626,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349961,SRR21951627,2019-10-16,2019-10-15,2019-10-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349921,SRR21951639,2019-08-19,2019-08-18,2019-08-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349911,SRR21951650,2019-08-12,2019-08-11,2019-08-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349848,SRR21951671,2019-07-29,2019-07-28,2019-07-29,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350320,SRR21951676,2019-06-16,2019-06-15,2019-06-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350318,SRR21951678,2019-06-11,2019-06-10,2019-06-11,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350213,SRR21951699,2019-09-13,2019-09-12,2019-09-13,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350211,SRR21951701,2019-09-09,2019-09-08,2019-09-09,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350206,SRR21951706,2019-09-09,2019-09-08,2019-09-09,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350202,SRR21951711,2019-09-02,2019-09-01,2019-09-02,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349835,SRR21951719,2019-06-24,2019-06-23,2019-06-24,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350067,SRR21951733,2019-06-12,2019-06-11,2019-06-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349822,SRR21951736,2019-06-10,2019-06-09,2019-06-10,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350053,SRR21951749,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349820,SRR21951758,2019-06-10,2019-06-09,2019-06-10,USA,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350037,SRR21951766,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350027,SRR21951777,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350022,SRR21951783,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350014,SRR21951792,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349953,SRR21951796,2019-10-07,2019-10-06,2019-10-07,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349952,SRR21951797,2019-10-07,2019-10-06,2019-10-07,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349943,SRR21951807,2019-09-23,2019-09-22,2019-09-23,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349939,SRR21951811,2019-09-16,2019-09-15,2019-09-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349933,SRR21951818,2019-09-16,2019-09-15,2019-09-16,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349930,SRR21951821,2019-09-09,2019-09-08,2019-09-09,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349926,SRR21951825,2019-09-09,2019-09-08,2019-09-09,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350341,SRR21951849,2019-08-12,2019-08-11,2019-08-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350340,SRR21951850,2019-06-27,2019-06-26,2019-06-27,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350336,SRR21951854,2019-06-20,2019-06-19,2019-06-20,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350333,SRR21951858,2019-06-23,2019-06-22,2019-06-23,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350240,SRR21951865,2019-09-25,2019-09-24,2019-09-25,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350238,SRR21951867,2019-09-25,2019-09-24,2019-09-25,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349893,SRR21951896,2019-09-09,2019-09-08,2019-09-09,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349890,SRR21951899,2019-08-26,2019-08-25,2019-08-26,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349804,SRR21951905,2019-05-20,2019-05-19,2019-05-20,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349878,SRR21951912,2019-08-19,2019-08-18,2019-08-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349875,SRR21951915,2019-08-12,2019-08-11,2019-08-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349870,SRR21951921,2019-08-05,2019-08-04,2019-08-05,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350277,SRR21951949,2019-10-07,2019-10-06,2019-10-07,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349834,SRR21951956,2019-06-24,2019-06-23,2019-06-24,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350182,SRR21951959,2019-10-08,2019-10-07,2019-10-08,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350179,SRR21951962,2019-10-08,2019-10-07,2019-10-08,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350176,SRR21951965,2019-10-09,2019-10-08,2019-10-09,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350175,SRR21951966,2019-09-20,2019-09-19,2019-09-20,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350174,SRR21951968,2019-10-07,2019-10-06,2019-10-07,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350165,SRR21951977,2019-09-13,2019-09-12,2019-09-13,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350157,SRR21951986,2019-09-28,2019-09-27,2019-09-28,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350156,SRR21951987,2019-10-05,2019-10-04,2019-10-05,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350126,SRR21951988,2019-09-29,2019-09-28,2019-09-29,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350099,SRR21952018,2019-06-12,2019-06-11,2019-06-12,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350005,SRR21952026,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349816,SRR21952027,2019-06-03,2019-06-02,2019-06-03,USA,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31350004,SRR21952028,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349815,SRR21952038,2019-06-03,2019-06-02,2019-06-03,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349992,SRR21952042,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349990,SRR21952044,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349989,SRR21952045,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349988,SRR21952046,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349986,SRR21952048,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349985,SRR21952049,2019-04-19,2019-04-18,2019-04-19,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349862,SRR21952058,2019-08-05,2019-08-04,2019-08-05,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31349857,SRR21952063,2019-07-29,2019-07-28,2019-07-29,USA: California,Extraintestinal pathogenic Escherichia coli,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13339200,SRR10501690,2019-10,2019-09-30,2019-10-31,USA:IA,19IA10PC10-EC,pork chop,ILLUMINA,Illumina MiSeq,WGS
SAMN31672543,SRR22248460,missing,,,missing,PNUSAE120047,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12731731,SRR10505780,2016-03-04,2016-03-04,2016-03-04,Canada: Manitoba,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731739,SRR10506358,2016-01-19,2016-01-19,2016-01-19,Canada: Nova Scotia,,respiratory,ILLUMINA,Illumina MiSeq,WGS
SAMN31370142,SRR21976056,missing,,,USA,PNUSAE117904,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12731750,SRR10506884,2016-01-28,2016-01-28,2016-01-28,Canada: Quebec,,respiratory,ILLUMINA,Illumina MiSeq,WGS
SAMN12731746,SRR10506889,2016-01-04,2016-01-04,2016-01-04,Canada: New Brunswick,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31684374,SRR22256978,2022-08,2022-07-31,2022-08-31,USA:GA,22GA08GT07-EC,ground turkey,ILLUMINA,Illumina MiSeq,WGS
SAMN12731755,SRR10512967,2016-01-23,2016-01-23,2016-01-23,Canada: Quebec,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13378974,SRR10519445,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,842014,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN25849860,SRR21990057,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849859,SRR21990058,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849857,SRR21990060,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849786,SRR21990119,2021,2021-01-01,2021-12-31,France,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25850050,SRR21990232,2021,2021-01-01,2021-12-31,Netherlands,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12731764,SRR10525631,2016-04-26,2016-04-25,2016-04-26,Canada: Ontario,,wound,ILLUMINA,Illumina MiSeq,WGS
SAMN25849992,SRR21990256,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849974,SRR21990277,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849973,SRR21990278,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849970,SRR21990281,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849958,SRR21990296,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849957,SRR21990297,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849803,SRR21990322,2021,2021-01-01,2021-12-31,France,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849794,SRR21990328,2021,2021-01-01,2021-12-31,France,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN25849885,SRR21990477,2021,2021-01-01,2021-12-31,United Kingdom,,"human, animal or environmental",ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12731773,SRR10532831,2016-01-02,2016-01-02,2016-01-02,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731774,SRR10532836,2016-02-01,2016-02-01,2016-02-01,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731770,SRR10532839,2016-07-10,2016-07-09,2016-07-10,Canada: Quebec,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31399367,SRR21999105,2022-09,2022-08-31,2022-09-30,missing,22CT09GT02-EC,turkey,ILLUMINA,Illumina MiSeq,WGS
SAMN31714609,SRR22282658,missing,,,USA,PNUSAE120319,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN13429291,SRR10559565,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,844882,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN31393925,SRR22013197,Missing,,,Canada,AAFC-MD-4819,Poultry,ILLUMINA,Illumina MiSeq,WGS
SAMN13422978,SRR10568335,1995,1995-01-01,1995-12-31,USA,55-Pyelo,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13422914,SRR10568337,2017,2017-01-01,2017-12-31,Belgium: Gent,LtABU09,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13422943,SRR10568374,2018,2018-01-01,2018-12-31,Belgium: Antwerp,LtABU38,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13422910,SRR10568381,2017,2017-01-01,2017-12-31,Belgium: Gent,LtABU04,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13422933,SRR10568385,2018,2018-01-01,2018-12-31,Belgium: Antwerp,LtABU28,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13422931,SRR10568387,2018,2018-01-01,2018-12-31,Belgium: Antwerp,LtABU26,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13422909,SRR10568392,2017,2017-01-01,2017-12-31,Belgium: Gent,LtABU03,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13423048,SRR10568403,2015,2015-01-01,2015-12-31,Belgium: Antwerp,US02,blood,PACBIO_SMRT,Sequel,WGS
SAMN13423040,SRR10568423,2014,2014-01-01,2014-12-31,Belgium: Brussels,RT_ABU_261,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13423024,SRR10568474,2011,2011-01-01,2011-12-31,USA: Minneapolis,MVAST0379,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN13423020,SRR10568478,2011,2011-01-01,2011-12-31,USA: Minneapolis,MVAST0348,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN25027779,SRR22402941,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN25027811,SRR22402945,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN25027912,SRR22402990,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN25027918,SRR22402996,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN25027843,SRR22403033,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN25027857,SRR22403047,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN25027993,SRR22403211,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN25027680,SRR22403233,NA,,,,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN32414684,SRR22895615,2010-06-09,2010-06-08,2010-06-09,Germany,Coli,feces,ILLUMINA,NextSeq 2000,WGS
SAMN31592313,SRR22179269,2019-08-24,2019-08-23,2019-08-24,Saudi Arabia:Riyadh,PNUECU27,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592350,SRR22179275,2020-03-20,2020-03-20,2020-03-20,Saudi Arabia:Riyadh,RECU232,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592340,SRR22179286,2019-11-23,2019-11-23,2019-11-23,Saudi Arabia:Riyadh,RECU219,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592327,SRR22179300,2019-08-23,2019-08-22,2019-08-23,Saudi Arabia:Riyadh,RECU184,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592326,SRR22179301,2019-08-03,2019-08-02,2019-08-03,Saudi Arabia:Riyadh,RECU175,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31592325,SRR22179302,2019-06-22,2019-06-21,2019-06-22,Saudi Arabia:Riyadh,RECU172,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31651192,SRR22225540,2016,2016-01-01,2016-12-31,Iraq,BW-207,,ILLUMINA,Illumina MiSeq,WGS
SAMN22959241,SRR23024358,2019,2019-01-01,2019-12-31,"Czech Republic: AeskuLab k.s., Praha",54164,decubitus swab,ILLUMINA,Illumina MiSeq,WGS
SAMN32620216,SRR23037579,2020,2020-01-01,2020-12-31,"USA:Ohio,Columbus",hUPEC38,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN32620208,SRR23037587,2020,2020-01-01,2020-12-31,"USA:Ohio,Columbus",hUPEC30,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN32620198,SRR23037599,2020,2020-01-01,2020-12-31,"USA:Ohio,Columbus",hUPEC20,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN32620192,SRR23037604,2019,2019-01-01,2019-12-31,"USA:Ohio,Columbus",hUPEC14,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN32620191,SRR23037605,2019,2019-01-01,2019-12-31,"USA:Ohio,Columbus",hUPEC13,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN31988416,SRR23044208,2019-08-19,2019-08-18,2019-08-19,China: Guangzhou,DETEC-E480,button,OXFORD_NANOPORE,MinION,WGS
SAMN31988467,SRR23044224,2019-09-03,2019-09-02,2019-09-03,China: Guangzhou,DETEC-P622,ICU patient rectal swab,OXFORD_NANOPORE,MinION,WGS
SAMN31988381,SRR22543841,2020,2020-01-01,2020-12-31,China: Guangzhou,,human clinical specimen,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN31988380,SRR22543843,2020,2020-01-01,2020-12-31,China: Guangzhou,,human clinical specimen,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN31988377,SRR22543851,2020-09-08,2020-09-07,2020-09-08,China: Guangzhou,,human clinical specimen,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN31988504,SRR22543874,2019-09-01,2019-08-31,2019-09-01,China: Guangzhou,,ICU staff rectal swab,ILLUMINA,Illumina HiSeq 4000,WGS
