sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN21528627,SRR15988209,missing,,,USA,PNUSAE083855,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21528872,SRR15988279,2021,2021-01-01,2021-12-31,missing,PNUSAE083882,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21528871,SRR15988289,2021,2021-01-01,2021-12-31,missing,PNUSAE083883,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21528870,SRR15988290,2021,2021-01-01,2021-12-31,missing,PNUSAE083881,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27020453,SRR18503547,2022,2022-01-01,2022-12-31,USA,PNUSAE097322,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27009877,SRR18753316,2016,2016-01-01,2016-12-31,China: Gansu,Sbovis_F15.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009871,SRR18753322,2016,2016-01-01,2016-12-31,China: Gansu,Sbovis_seq_F02.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009817,SRR18753461,2010,2010-01-01,2010-12-31,China: Jiangsu,WLS_W3061.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009887,SRR18753511,2017,2017-01-01,2017-12-31,China: Gansu,Sbovis_F25.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009795,SRR18753517,2010,2010-01-01,2010-12-31,China: Henan,WLS_W3039.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009793,SRR18753519,2010,2010-01-01,2010-12-31,China: Henan,WLS_W3037.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009776,SRR18753538,2007,2007-01-01,2007-12-31,China: Henan,WLS_W3020.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN28115923,SRR19123149,missing,,,USA,PNUSAE100264,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28195411,SRR19172446,missing,,,USA,PNUSAE100899,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28961762,SRR19614653,missing,,,USA,PNUSAE102896,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN30953212,SRR21662366,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1707183,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN31019853,SRR21710756,missing,,,USA,PNUSAE115230,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31159034,SRR21813475,missing,,,USA,PNUSAE116131,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31164474,SRR21814357,2022,2022-01-01,2022-12-31,USA,PNUSAE116148,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN31164475,SRR21814358,2022,2022-01-01,2022-12-31,USA,PNUSAE116149,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN24592177,SRR17413651,missing,,,USA,PNUSAE092426,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06883562,SRR17425226,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina iSeq 100,WGS
SAMN06883562,SRR17425234,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina iSeq 100,WGS
SAMN06883562,SRR17425235,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina iSeq 100,WGS
SAMN24614191,SRR17431111,2021,2021-01-01,2021-12-31,USA,PNUSAE092506,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21856999,SRR16089429,2021-09-09,2021-09-08,2021-09-09,USA,PNUSAE084467,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN21856997,SRR16089431,2021-09-08,2021-09-07,2021-09-08,USA,PNUSAE084468,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN21857000,SRR16089524,2021-09-13,2021-09-12,2021-09-13,USA,PNUSAE084466,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN21857301,SRR16089645,missing,,,USA,PNUSAE084525,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21857497,SRR16089655,missing,,,USA,PNUSAE084534,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21857501,SRR16089656,missing,,,USA,PNUSAE084528,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29334504,SRR19846537,missing,,,USA,PNUSAE105227,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29334502,SRR19846546,missing,,,USA,PNUSAE105229,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29334728,SRR19846829,missing,,,missing,PNUSAE105273,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN24648877,SRR17442946,missing,,,USA,PNUSAE092511,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN24656033,SRR17446293,missing,,,USA,PNUSAE092518,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21873319,SRR16092847,missing,,,USA,PNUSAE084634,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29358460,SRR19854686,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1651137,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29358471,SRR19854694,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1651187,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26236013,SRR18134995,missing,,,missing,PNUSAE095190,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN29376254,SRR19865914,missing,,,USA,PNUSAE105455,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29378507,SRR19868400,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1652457,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29379606,SRR19870152,missing,,,USA,PNUSAE105559,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21900610,SRR16118483,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1449452,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN21901609,SRR16118545,missing,,,USA,PNUSAE084782,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26264344,SRR18147268,missing,,,USA,PNUSAE095236,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29402559,SRR19886393,missing,,,USA,PNUSAE105696,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21926341,SRR16134701,missing,,,USA,PNUSAE084860,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29405893,SRR19889888,2022,2022-01-01,2022-12-31,missing,PNUSAE105282,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29405888,SRR19889896,2021,2021-01-01,2021-12-31,missing,PNUSAE105284,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29405890,SRR19889898,2022,2022-01-01,2022-12-31,missing,PNUSAE105295,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29405892,SRR19889905,2021,2021-01-01,2021-12-31,missing,PNUSAE105285,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29405900,SRR19889906,2021,2021-01-01,2021-12-31,missing,PNUSAE105288,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21974192,SRR16151730,missing,,,USA,PNUSAE084933,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN21976008,SRR16155229,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1449907,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29420030,SRR19901278,missing,,,USA,PNUSAE105760,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29420778,SRR19902682,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1653331,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29420790,SRR19902694,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1653319,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29420791,SRR19902790,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1653258,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29420794,SRR19902793,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1653306,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26285650,SRR18157006,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1585879,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26285652,SRR18157012,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1585888,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29473036,SRR19924998,2022,2022-01-01,2022-12-31,USA,PNUSAE105916,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29474225,SRR19925163,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1654440,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN03358411,SRR1816484,not collected,,,missing,BCW_4874,missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29472822,SRR19952160,missing,,,missing,PNUSAE105912,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26315814,SRR18172638,missing,,,USA,PNUSAE095336,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22020350,SRR16173113,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1486334,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22021212,SRR16173646,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1486304,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29493115,SRR19973569,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1655676,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29506768,SRR19986421,missing,,,USA,PNUSAE106216,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29506782,SRR19986561,missing,,,USA,PNUSAE106211,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29506767,SRR19986566,missing,,,USA,PNUSAE106214,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22060833,SRR16203529,missing,,,USA,PNUSAE085423,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510925,SRR19990410,2021,2021-01-01,2021-12-31,missing,PNUSAE106328,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510806,SRR19990412,2021,2021-01-01,2021-12-31,missing,PNUSAE106307,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510863,SRR19990417,2021,2021-01-01,2021-12-31,missing,PNUSAE106303,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510850,SRR19990419,2021,2021-01-01,2021-12-31,missing,PNUSAE106292,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510913,SRR19990433,2021,2021-01-01,2021-12-31,missing,PNUSAE106298,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510909,SRR19990439,2021,2021-01-01,2021-12-31,missing,PNUSAE106327,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510854,SRR19990477,2021,2021-01-01,2021-12-31,missing,PNUSAE106300,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29510858,SRR19990480,2021,2021-01-01,2021-12-31,missing,PNUSAE106306,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22065587,SRR16207161,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1480880,Missing,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22067366,SRR16211594,missing,,,USA,PNUSAE085480,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22067369,SRR16211610,missing,,,USA,PNUSAE085475,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22067372,SRR16212128,missing,,,USA,PNUSAE085496,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29532289,SRR19996532,2022,2022-01-01,2022-12-31,missing,PNUSAE106369,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29532292,SRR19996534,2022,2022-01-01,2022-12-31,missing,PNUSAE106366,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29532303,SRR19996540,2022,2022-01-01,2022-12-31,missing,PNUSAE106367,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29532302,SRR19996545,2022,2022-01-01,2022-12-31,missing,PNUSAE106357,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29532309,SRR19996558,2022,2022-01-01,2022-12-31,missing,PNUSAE106361,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29532295,SRR19996559,2022,2022-01-01,2022-12-31,missing,PNUSAE106360,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27549325,SRR18735500,2022,2022-01-01,2022-12-31,missing,PNUSAE098244,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552213,SRR18736409,2022,2022-01-01,2022-12-31,missing,PNUSAE098250,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552209,SRR18736411,2022,2022-01-01,2022-12-31,missing,PNUSAE098255,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552217,SRR18736414,2022,2022-01-01,2022-12-31,missing,PNUSAE098264,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552222,SRR18737311,2022,2022-01-01,2022-12-31,missing,PNUSAE098258,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552219,SRR18737312,2022,2022-01-01,2022-12-31,missing,PNUSAE098253,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29541006,SRR20002561,2021,2021-01-01,2021-12-31,missing,PNUSAE106441,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29541340,SRR20002572,2021,2021-01-01,2021-12-31,missing,PNUSAE106457,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29541325,SRR20002573,2021,2021-01-01,2021-12-31,missing,PNUSAE106462,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29541350,SRR20002577,2021,2021-01-01,2021-12-31,missing,PNUSAE106453,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29541333,SRR20002584,2021,2021-01-01,2021-12-31,missing,PNUSAE106459,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29541310,SRR20002585,2021,2021-01-01,2021-12-31,missing,PNUSAE106466,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29541330,SRR20002591,2021,2021-01-01,2021-12-31,missing,PNUSAE106461,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29542735,SRR20002732,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1656533,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29542759,SRR20002747,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1656165,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27567704,SRR18745431,missing,,,USA,PNUSAE098316,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27567705,SRR18745435,missing,,,USA,PNUSAE098320,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22134895,SRR16235722,missing,,,missing,PNUSAE085627,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27567706,SRR18745436,missing,,,USA,PNUSAE098319,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22135824,SRR16242184,missing,,,USA,PNUSAE085419,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22136594,SRR16242710,missing,,,USA,PNUSAE085666,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22136707,SRR16242823,missing,,,USA,PNUSAE085683,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22137759,SRR16243438,2021,2021-01-01,2021-12-31,missing,PNUSAE085686,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22137761,SRR16243441,2021,2021-01-01,2021-12-31,missing,PNUSAE085685,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22161994,SRR16249084,missing,,,missing,PNUSAE085777,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22163829,SRR16249454,2021,2021-01-01,2021-12-31,missing,PNUSAE085799,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27009874,SRR18753319,2016,2016-01-01,2016-12-31,China: Shanxi,Sbovis_F11.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009863,SRR18753332,2010,2010-01-01,2010-12-31,China: Zhejiang,WLS_W3107.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009849,SRR18753380,2009,2009-01-01,2009-12-31,China: Shanxi,WLS_W3093.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009847,SRR18753382,2008,2008-01-01,2008-12-31,China: Shanxi,WLS_W3091.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009824,SRR18753453,2011,2011-01-01,2011-12-31,China: Liaoning,WLS_W3068.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009812,SRR18753466,2008,2008-01-01,2008-12-31,China: Hubei,WLS_W3056.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009798,SRR18753514,2003,2003-01-01,2003-12-31,China: Heilongjiang,WLS_W3042.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009796,SRR18753516,2003,2003-01-01,2003-12-31,China: Heilongjiang,WLS_W3040.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27590352,SRR18762563,missing,,,USA,PNUSAE098507,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22183856,SRR16277978,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1493014,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22214637,SRR16291048,missing,,,missing,PNUSAE085941,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22214605,SRR16291052,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1489810,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22214640,SRR16291063,missing,,,missing,PNUSAE085940,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22214651,SRR16291077,missing,,,missing,PNUSAE085936,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22214648,SRR16291078,missing,,,missing,PNUSAE085934,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27609600,SRR18778572,missing,,,USA,PNUSAE098598,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27620070,SRR18790490,missing,,,USA,PNUSAE098600,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22232799,SRR16302873,2021,2021-01-01,2021-12-31,missing,PNUSAE086081,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27739092,SRR18889259,missing,,,USA,PNUSAE099074,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27740091,SRR18893215,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1616434,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27740530,SRR18893600,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1616443,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27750581,SRR18902696,missing,,,USA,PNUSAE099152,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22330472,SRR16357646,missing,,,USA,PNUSAE086371,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27761731,SRR18911030,missing,,,USA,PNUSAE099164,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27764259,SRR18913562,missing,,,USA,PNUSAE099117,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27769151,SRR18916569,2022,2022-01-01,2022-12-31,missing,PNUSAE099375,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27769169,SRR18916574,2022,2022-01-01,2022-12-31,missing,PNUSAE099373,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27769249,SRR18916602,missing,,,USA,PNUSAE099379,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27769248,SRR18916606,missing,,,USA,PNUSAE099381,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22356724,SRR16378898,2021,2021-01-01,2021-12-31,missing,PNUSAE086373,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22365082,SRR16387262,2021,2021-01-01,2021-12-31,missing,PNUSAE086350,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22372413,SRR16469687,missing,,,USA,PNUSAE086512,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27861725,SRR18933141,2022,2022-01-01,2022-12-31,missing,PNUSAE099432,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22457165,SRR16518350,2021,2021-01-01,2021-12-31,USA,PNUSAE086843,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22481520,SRR16520398,missing,,,USA,PNUSAE086868,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22481519,SRR16520399,missing,,,USA,PNUSAE086870,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27921010,SRR18944317,missing,,,USA,PNUSAE099550,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27921012,SRR18944324,missing,,,USA,PNUSAE099547,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27921798,SRR18957699,missing,,,USA,PNUSAE099552,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06883562,SRR16530838,missing,,,USA,2017C-3429,missing,ILLUMINA,Illumina iSeq 100,WGS
SAMN27921879,SRR18957744,2022,2022-01-01,2022-12-31,missing,PNUSAE099588,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22508842,SRR16532609,missing,,,USA,PNUSAE086973,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29603399,SRR20052726,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1658414,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29603713,SRR20053062,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1658407,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29604652,SRR20053064,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1658287,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29604649,SRR20053065,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1657453,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29604667,SRR20053211,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1658309,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27957743,SRR18963061,missing,,,USA,PNUSAE099646,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27957741,SRR18963097,missing,,,USA,PNUSAE099644,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27958280,SRR18963346,2022,2022-01-01,2022-12-31,USA,PNUSAE099685,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27959680,SRR18965248,missing,,,USA,PNUSAE099715,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22561301,SRR16562009,missing,,,USA,PNUSAE087125,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22561300,SRR16562755,missing,,,USA,PNUSAE087124,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22561303,SRR16563358,missing,,,USA,PNUSAE087123,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22561302,SRR16563498,missing,,,USA,PNUSAE087122,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22561299,SRR16563727,missing,,,USA,PNUSAE087121,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27987935,SRR18972592,2022,2022-01-01,2022-12-31,missing,PNUSAE099735,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22562136,SRR16568395,2021-10,2021-09-30,2021-10-31,United Kingdom: United Kingdom,1507475,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22562170,SRR16568660,2021-10,2021-09-30,2021-10-31,United Kingdom: United Kingdom,1507460,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27991555,SRR18976874,2022,2022-01-01,2022-12-31,USA:SC,PNUSAE099802,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22562827,SRR16570262,missing,,,USA,PNUSAE087304,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29634790,SRR20080176,missing,,,USA,PNUSAE106919,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27992972,SRR18979412,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1619736,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22575520,SRR16578872,missing,,,USA,PNUSAE087483,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28014553,SRR19019314,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1619860,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN28017517,SRR19023137,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1622295,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN28028863,SRR19032646,missing,,,USA,PNUSAE099857,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22787092,SRR16641150,2021,2021-01-01,2021-12-31,USA,PNUSAE087825,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28039103,SRR19038591,missing,,,USA,PNUSAE100013,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29635733,SRR20082341,missing,,,USA,PNUSAE107011,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29635989,SRR20082424,missing,,,USA,PNUSAE107041,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29635988,SRR20082426,missing,,,USA,PNUSAE107042,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29635991,SRR20082428,missing,,,USA,PNUSAE107040,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29635990,SRR20082430,missing,,,USA,PNUSAE107043,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28055960,SRR19053141,2022,2022-01-01,2022-12-31,missing,PNUSAE100072,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29655992,SRR20084841,missing,,,USA,PNUSAE107070,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28063281,SRR19067346,2022,2022-01-01,2022-12-31,missing,PNUSAE100135,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN28093656,SRR19086848,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1623415,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22818074,SRR16675445,2021,2021-01-01,2021-12-31,USA,PNUSAE087869,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29718573,SRR20168141,2022,2022-01-01,2022-12-31,missing,PNUSAE107151,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29730334,SRR20203623,missing,,,missing,PNUSAE103632,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29754189,SRR20205148,missing,,,USA,PNUSAE107176,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29756226,SRR20210213,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1662389,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29756190,SRR20210763,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1662457,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22841597,SRR16704449,missing,,,USA,PNUSAE088211,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22841579,SRR16704485,missing,,,USA,PNUSAE088187,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN29756228,SRR20210812,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1662397,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN29759490,SRR20217035,missing,,,Russia,CRIE_SF_153,missing,ILLUMINA,NextSeq 2000,WGS
SAMN29768481,SRR20230813,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1662820,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN28175862,SRR19156756,missing,,,USA,PNUSAE100649,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22892282,SRR16772075,2021,2021-01-01,2021-12-31,USA,PNUSAE088335,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22892280,SRR16772076,missing,,,USA,PNUSAE088355,missing,ILLUMINA,Illumina MiSeq,WGS
