sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMD00089734,DRR099825,2016-01-09,2016-01-09,2016-01-09,,BW25113,,ILLUMINA,Illumina MiSeq,WGA
SAMD00076948,DRR102540,2015,2015-01-01,2015-12-31,Belgium,BE1806,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5419101,ERR4188452,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMD00077046,DRR102638,2014,2014-01-01,2014-12-31,Japan,HH-NP001,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077065,DRR102657,2014,2014-01-01,2014-12-31,Japan,HH-P001,,ILLUMINA,Illumina MiSeq,WGS
SAMD00076958,DRR102550,2015,2015-01-01,2015-12-31,Belgium,BE2774,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077293,DRR102885,2015,2015-01-01,2015-12-31,Japan,JML213,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077232,DRR102824,2015,2015-01-01,2015-12-31,Japan,JML138,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077421,DRR103013,2014,2014-01-01,2014-12-31,Japan,KK-P062,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077464,DRR103056,2013,2013-01-01,2013-12-31,Japan,KS-P002,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077466,DRR103058,2013,2013-01-01,2013-12-31,Japan,KS-P007,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077483,DRR103075,2013,2013-01-01,2013-12-31,Japan,KS-P026,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077463,DRR103055,2013,2013-01-01,2013-12-31,Japan,KS-P001,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077544,DRR103136,2014,2014-01-01,2014-12-31,Japan,NS-NP027,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077652,DRR103244,2014,2014-01-01,2014-12-31,Japan,SI-NP012,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077641,DRR103233,2014,2014-01-01,2014-12-31,Japan,OU-P082,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077654,DRR103246,2014,2014-01-01,2014-12-31,Japan,SI-NP014,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077709,DRR103301,2014,2014-01-01,2014-12-31,Japan,SI-P067,,ILLUMINA,Illumina MiSeq,WGS
SAMD00077676,DRR103268,2014,2014-01-01,2014-12-31,Japan,SI-NP043,,ILLUMINA,Illumina MiSeq,WGS
SAMEA7231401,ERR4507347,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA7232788,ERR4507415,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMD00106915,DRR119008,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106916,DRR119009,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106920,DRR119013,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106922,DRR119015,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106924,DRR119017,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106931,DRR119024,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106932,DRR119025,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106937,DRR119030,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106938,DRR119031,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106939,DRR119032,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106943,DRR119036,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106948,DRR119041,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106954,DRR119047,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106955,DRR119048,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106956,DRR119049,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106960,DRR119053,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106961,DRR119054,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106962,DRR119055,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106963,DRR119056,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106967,DRR119060,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106971,DRR119064,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106973,DRR119066,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106974,DRR119067,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106979,DRR119072,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106993,DRR119086,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106999,DRR119092,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107004,DRR119097,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107005,DRR119098,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107007,DRR119100,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107008,DRR119101,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107009,DRR119102,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107010,DRR119103,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107013,DRR119106,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107022,DRR119115,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107023,DRR119116,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107025,DRR119118,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107027,DRR119120,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107029,DRR119122,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107031,DRR119124,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107033,DRR119126,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107039,DRR119132,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107041,DRR119134,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107046,DRR119139,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107047,DRR119140,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107051,DRR119144,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107053,DRR119146,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107054,DRR119147,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107058,DRR119151,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107062,DRR119155,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107065,DRR119158,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107067,DRR119160,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107068,DRR119161,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107071,DRR119164,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107076,DRR119169,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107078,DRR119171,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107080,DRR119173,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107084,DRR119177,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107088,DRR119181,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107095,DRR119188,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107096,DRR119189,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107097,DRR119190,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107098,DRR119191,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107100,DRR119193,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107101,DRR119194,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107102,DRR119195,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107103,DRR119196,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107105,DRR119198,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00108507,DRR120523,not collected,,,Japan:Tsukuba,ME8162,,ILLUMINA,Illumina MiSeq,WGS
SAMD00108510,DRR120526,not collected,,,Japan:Yokosuka,No.2,,ILLUMINA,Illumina MiSeq,WGS
SAMD00106919,DRR119012,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106921,DRR119014,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106923,DRR119016,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106925,DRR119018,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106926,DRR119019,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106927,DRR119020,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106929,DRR119022,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106930,DRR119023,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106933,DRR119026,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106935,DRR119028,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106936,DRR119029,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106940,DRR119033,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106942,DRR119035,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106945,DRR119038,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106946,DRR119039,2017-01-30,2017-01-30,2017-01-30,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106949,DRR119042,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106952,DRR119045,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106957,DRR119050,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106958,DRR119051,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106965,DRR119058,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106966,DRR119059,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106968,DRR119061,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106972,DRR119065,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106975,DRR119068,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106977,DRR119070,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106978,DRR119071,2017-02-01,2017-02-01,2017-02-01,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106985,DRR119078,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106990,DRR119083,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106994,DRR119087,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106995,DRR119088,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106997,DRR119090,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00106998,DRR119091,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107000,DRR119093,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107006,DRR119099,2017-02-07,2017-02-07,2017-02-07,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107014,DRR119107,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107015,DRR119108,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107016,DRR119109,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107017,DRR119110,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107018,DRR119111,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107021,DRR119114,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107024,DRR119117,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107028,DRR119121,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107030,DRR119123,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107034,DRR119127,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107035,DRR119128,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107036,DRR119129,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107037,DRR119130,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107042,DRR119135,2017-02-09,2017-02-09,2017-02-09,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107049,DRR119142,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107050,DRR119143,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107052,DRR119145,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107056,DRR119149,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107057,DRR119150,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107059,DRR119152,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107063,DRR119156,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107069,DRR119162,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107070,DRR119163,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107072,DRR119165,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107074,DRR119167,2017-02-14,2017-02-14,2017-02-14,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107075,DRR119168,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107081,DRR119174,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107082,DRR119175,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107085,DRR119178,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107086,DRR119179,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107087,DRR119180,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107089,DRR119182,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107091,DRR119184,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107092,DRR119185,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107099,DRR119192,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00107104,DRR119197,2017-02-16,2017-02-16,2017-02-16,,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA8703026,ERR5898458,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMD00108508,DRR120524,not collected,,,USA:CT,RC30,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4645084,ERR7420793,2015-02,2015-02-01,2015-02-28,United Kingdom,,Caecal Content,ILLUMINA,Illumina HiSeq 2000,WGS
SAMD00117738,DRR129831,2014,2014-01-01,2014-12-31,"Japan:Kanagawa, Kawasaki",EA41,,ILLUMINA,NextSeq 500,WGS
SAMEA7609083,ERR9384723,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMD00126507,DRR148270,2016-12-15,2016-12-15,2016-12-15,missing,TUM18682,,ILLUMINA,Illumina MiSeq,WGS
SAMD00148524,DRR159796,2018,2018-01-01,2018-12-31,USA,15-1BK,,ILLUMINA,Illumina MiSeq,WGS
SAMD00148544,DRR159816,2018,2018-01-01,2018-12-31,USA,33-1BK,,ILLUMINA,Illumina MiSeq,WGS
SAMD00148561,DRR159833,2018,2018-01-01,2018-12-31,USA,8-1BK,,ILLUMINA,Illumina MiSeq,WGS
SAMD00148523,DRR159795,2018,2018-01-01,2018-12-31,USA,14-1BK,,ILLUMINA,Illumina MiSeq,WGS
SAMD00148527,DRR159799,2018,2018-01-01,2018-12-31,USA,18-1BK,,ILLUMINA,Illumina MiSeq,WGS
SAMD00148562,DRR159834,2018,2018-01-01,2018-12-31,USA,9-1BK,,ILLUMINA,Illumina MiSeq,WGS
SAMD00148661,DRR159933,2011,2011-01-01,2011-12-31,France,94-J43-A,,ILLUMINA,Illumina MiSeq,WGS
SAMD00157544,DRR165511,2018-03,2018-03-01,2018-03-31,Myanmar:Yangon,YJ3,,ILLUMINA,Illumina MiSeq,WGS
SAMN16364011,SRR12769868,2019-09,2019-08-31,2019-09-30,United Kingdom: United Kingdom,804541,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN16364040,SRR12769900,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,832711,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN16377217,SRR12777351,2020-08-25,2020-08-24,2020-08-25,USA:WA,PNUSAE061766,water,ILLUMINA,Illumina MiSeq,WGS
SAMN16378954,SRR12778728,2019-06-08,2019-06-07,2019-06-08,,K-12 MG1655-motile (CGSC #8237),,ILLUMINA,Illumina MiSeq,WGS
SAMN16378953,SRR12778729,2019-06-08,2019-06-07,2019-06-08,,K-12 MG1655-motile (CGSC #8237),,ILLUMINA,Illumina MiSeq,WGS
SAMN16378956,SRR12778740,2019-06-08,2019-06-07,2019-06-08,,K-12 MG1655-motile (CGSC #8237),,ILLUMINA,Illumina MiSeq,WGS
SAMN02802178,SRR1314581,2011,2011-01-01,2011-12-31,USA: WA,upec-83,patient with urinary tract infection,ILLUMINA,Illumina HiSeq 2000,WGS
SAMD00194506,DRR199342,2017-07-10,2017-07-09,2017-07-10,Japan:Tokyo,WP5-S17-ESBL-10,,ILLUMINA,NextSeq 500,WGS
SAMD00194372,DRR199208,2018-08-06,2018-08-05,2018-08-06,Japan:Tokyo,WP2-S18-ESBL-08,,ILLUMINA,NextSeq 500,WGS
SAMD00194379,DRR199215,2019-02-05,2019-02-05,2019-02-05,Japan:Tokyo,WP2-W19-ESBL-01,,ILLUMINA,NextSeq 500,WGS
SAMN02798561,SRR1344511,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,morbidostat,ILLUMINA,Illumina HiSeq 2000,WGS
SAMD00194541,DRR199377,2019-02-05,2019-02-05,2019-02-05,Japan:Tokyo,WP5-W19-ESBL-01,,ILLUMINA,NextSeq 500,WGS
SAMN18230438,SRR13913979,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1123256,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00200256,DRR204673,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMD00200258,DRR204675,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMD00210449,DRR216773,2018/2019,2018-01-01,2019-12-31,Japan:Miyazaki,KAP07,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211596,DRR217212,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211597,DRR217213,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211599,DRR217215,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211600,DRR217216,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211602,DRR217218,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211603,DRR217219,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211607,DRR217223,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211608,DRR217224,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211587,DRR217203,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211601,DRR217217,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211612,DRR217228,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211613,DRR217229,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211623,DRR217239,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211625,DRR217241,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00211627,DRR217243,2019,2019-01-01,2019-12-31,Japan:Shizuoka,K-12,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00220393,DRR223722,2017-11-12,2017-11-12,2017-11-12,Japan:Miyazaki,KIYOTAKE-030,,ILLUMINA,Illumina MiSeq,WGS
SAMD00220563,DRR223892,2017-10-25,2017-10-24,2017-10-25,Japan:Miyazaki,SewageB-046,,ILLUMINA,Illumina MiSeq,WGS
SAMN02598781,SRR1424581,,,,,tbl3a,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN18814838,SRR14289409,2019,2019-01-01,2019-12-31,Russia,KD263,laboratory,ILLUMINA,Illumina MiSeq,WGS
SAMD00157544,DRR232348,2018-03,2018-03-01,2018-03-31,Myanmar:Yangon,YJ3,,OXFORD_NANOPORE,GridION,WGS
