sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMEA954769,ERR025719,2002-01-01,2002-01-01,2002-01-01,Pakistan,ShIB3374_440833,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954605,ERR025725,1979-01-01,1979-01-01,1979-01-01,France,PWR105_440878,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954725,ERR025726,1945-01-01,1944-12-31,1945-01-01,Sweden,Sh54178_440879,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954705,ERR025734,1958-01-01,1958-01-01,1958-01-01,France,Sh658_440929,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954672,ERR025735,1967-01-01,1967-01-01,1967-01-01,France,Sh1267_440938,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954706,ERR025737,1959-01-01,1959-01-01,1959-01-01,France,Sh259_440930,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954674,ERR025746,1973-01-01,1973-01-01,1973-01-01,France,Sh1173_441038,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954803,ERR025748,1997,1997-01-01,1997-12-31,New Caledonia,970044,,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954671,ERR025753,1974-01-01,1974-01-01,1974-01-01,France,Sh2574_441043,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954809,ERR025762,1998-01-01,1998-01-01,1998-01-01,Madagascar,Sh9810267_441091,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMN25945406,SRR18024423,missing,,,USA,PNUSAE094677,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA954595,ERR028673,1991-01-01,1991-01-01,1991-01-01,United Kingdom,19911483_1361377,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954539,ERR028686,2000-01-01,2000-01-01,2000-01-01,Brazil,CS6_1361402,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954821,ERR028704,2000-01-01,2000-01-01,2000-01-01,Brazil,CS7_1361423,Faeces,ILLUMINA,Illumina Genome Analyzer II,WGS
SAMEA954659,ERR039524,2010-04-27,2010-04-26,2010-04-27,Israel,SS132068_2496118,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA954580,ERR039528,2010-07-04,2010-07-03,2010-07-04,Israel,SS134791_2496122,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027673,ERR042777,2002-12-08,2002-12-08,2002-12-08,France,sh02-9633,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027739,ERR042781,,,,,sh03-7022,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027662,ERR042782,2007-01-21,2007-01-21,2007-01-21,France,sh07-0426,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027678,ERR042785,2007-04-18,2007-04-17,2007-04-18,France,sh07-1910,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027717,ERR042786,2007-04-22,2007-04-21,2007-04-22,France,sh07-2004,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027672,ERR042789,1996-04-18,1996-04-17,1996-04-18,France,sh96-2938,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027729,ERR042794,2003-03-08,2003-03-08,2003-03-08,France,sh03-1382,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027734,ERR042795,1995-02-01,1995-02-01,1995-02-01,USA,F3183_PFGE 2A,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN26085377,SRR18072961,2022,2022-01-01,2022-12-31,USA,PNUSAE094821,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26085374,SRR18072962,2022,2022-01-01,2022-12-31,USA,PNUSAE094819,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26085380,SRR18072966,2022,2022-01-01,2022-12-31,USA,PNUSAE094826,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26085376,SRR18072982,2022,2022-01-01,2022-12-31,USA,PNUSAE094822,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26101803,SRR18080553,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1580568,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26101810,SRR18080555,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1580548,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA1013614,ERR045192,,,,,82817,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA954644,ERR039527,2010-06-10,2010-06-09,2010-06-10,Israel,SS133628_2496121,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA954646,ERR039529,2010-08-08,2010-08-07,2010-08-08,Israel,SS136782_2496123,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013673,ERR047217,2009-02-24,2009-02-24,2009-02-24,Israel,SS128220_2798530,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029992,ERR047223,,,,,HUE50,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029903,ERR047230,,,,,HUE60,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030034,ERR047237,,,,,HUE67,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030052,ERR047238,,,,,HUE68,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029853,ERR047243,,,,,KH06,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030011,ERR047247,,,,,KH11,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030096,ERR047255,,,,,KH19,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030078,ERR047256,,,,,KH20,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029871,ERR047260,,,,,KH25,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029958,ERR047264,,,,,KH29,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030006,ERR047266,,,,,KH32,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030083,ERR047270,,,,,KH37,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029949,ERR047276,,,,,KH43,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029881,ERR047311,,,,,20006,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029947,ERR047316,,,,,20094,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030007,ERR047317,,,,,20228,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030005,ERR047318,,,,,20261,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030064,ERR047319,,,,,20263,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030087,ERR047321,,,,,30003,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030130,ERR047323,,,,,30010,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029882,ERR047326,,,,,30059,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029913,ERR047337,,,,,30172,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029900,ERR047338,,,,,30174,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030110,ERR047342,,,,,30371,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030120,ERR047343,,,,,30387,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029987,ERR047344,,,,,30450,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027649,ERR042783,2007-02-22,2007-02-22,2007-02-22,France,sh07-1018,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027706,ERR042787,2007-05-01,2007-04-30,2007-05-01,France,sh07-2224,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027703,ERR042788,1996-05-30,1996-05-29,1996-05-30,France,sh96-1420,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027688,ERR042790,1996-07-04,1996-07-03,1996-07-04,France,sh96-5282,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027648,ERR042791,1996-07-24,1996-07-23,1996-07-24,France,sh96-6494,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1027669,ERR042793,1995-11-07,1995-11-07,1995-11-07,USA,F3342_PFGE 5,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029948,ERR047415,,,,,EG1018,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029845,ERR047418,,,,,EG1021,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029873,ERR047419,,,,,EG1022,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030128,ERR047422,,,,,EG1025,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030075,ERR047423,,,,,EG1026,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030036,ERR047426,,,,,EG1029,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029951,ERR047431,,,,,HUE05,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029852,ERR047447,,,,,HUE22,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030043,ERR047454,,,,,HUE30,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030009,ERR047455,,,,,HUE31,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029994,ERR047456,,,,,HUE32,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030121,ERR047457,,,,,HUE33,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030098,ERR047463,,,,,HUE43,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030030,ERR047466,,,,,HUE48,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN26196897,SRR18110791,missing,,,USA,PNUSAE095134,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26199581,SRR18114287,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1582697,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26199580,SRR18114292,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1582666,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26199602,SRR18114316,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1582688,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA1030445,ERR048252,,,,,IB1644,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030377,ERR048256,,,,,IB1648,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030428,ERR048258,,,,,IB1650,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030397,ERR048278,,,,,IB1670,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN03291507,SRR1811669,2001,2001-01-01,2001-12-31,USA:MD,DMB SH122,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA1013709,ERR045189,,,,,75676,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013629,ERR045191,,,,,85001,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013832,ERR045193,,,,,85715,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013882,ERR045197,,,,,99444,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013768,ERR045198,,,,,98274,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030035,ERR049137,,,,,10035,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029943,ERR049138,,,,,10060,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029968,ERR049141,,,,,10073,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029964,ERR049142,,,,,10083,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030054,ERR049146,,,,,10115,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030039,ERR049147,,,,,10134,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029985,ERR049150,,,,,10159,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030123,ERR049151,,,,,10188,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030080,ERR049154,,,,,10320,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN26234310,SRR18131770,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1583384,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA1013700,ERR047210,,,,,109305,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013687,ERR047211,,,,,109114,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013731,ERR047213,2007-02-15,2007-02-15,2007-02-15,Israel,SS117077_2798526,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013718,ERR047214,2008-06-09,2008-06-08,2008-06-09,Israel,SS127358_2798527,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013601,ERR047216,2008-11-23,2008-11-23,2008-11-23,Israel,SS127858_2798529,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013658,ERR047218,2009-06-06,2009-06-05,2009-06-06,Israel,SS128716_2798531,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1013679,ERR047220,2009-02-15,2009-02-15,2009-02-15,Israel,SS130327_2798533,Faeces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029997,ERR047224,,,,,HUE53,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029961,ERR047226,,,,,HUE55,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030085,ERR047232,,,,,HUE62,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030125,ERR047234,,,,,HUE64,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029915,ERR047240,,,,,KH02,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029893,ERR047241,,,,,KH04,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029877,ERR047242,,,,,KH05,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029974,ERR047244,,,,,KH07,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030058,ERR047251,,,,,KH15,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030055,ERR047252,,,,,KH16,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029916,ERR047258,,,,,KH23,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029978,ERR047263,,,,,KH28,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030066,ERR047267,,,,,KH33,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030032,ERR047269,,,,,KH35,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030106,ERR047274,,,,,KH41,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029922,ERR047275,,,,,KH42,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029894,ERR047277,,,,,KH45,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029967,ERR047313,,,,,20023,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029934,ERR047315,,,,,20070,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030070,ERR047320,,,,,20343,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029870,ERR047325,,,,,30054,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029937,ERR047334,,,,,30162,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029926,ERR047335,,,,,30164,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030115,ERR047341,,,,,30366,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030033,ERR047356,,,,,DE0185,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030038,ERR047411,,,,,EG1014,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029931,ERR047414,,,,,EG1017,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029971,ERR047417,,,,,EG1020,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029896,ERR047420,,,,,EG1023,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030094,ERR047441,,,,,HUE16,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030076,ERR047442,,,,,HUE17,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030103,ERR047444,,,,,HUE19,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029885,ERR047449,,,,,HUE24,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029927,ERR047450,,,,,HUE25,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030060,ERR047453,,,,,HUE29,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030132,ERR047458,,,,,HUE34,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030116,ERR047459,,,,,HUE35,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030102,ERR047461,,,,,HUE40,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030086,ERR047462,,,,,HUE42,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030073,ERR047464,,,,,HUE46,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN26264346,SRR18147341,missing,,,USA,PNUSAE095237,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA1030453,ERR048270,,,,,IB1662,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030392,ERR048271,,,,,IB1663,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030393,ERR048276,,,,,IB1668,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030379,ERR048282,,,,,IB1721,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029857,ERR049135,,,,,10021,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030048,ERR049136,,,,,10031,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029925,ERR049140,,,,,10071,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029875,ERR049143,,,,,10093,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029863,ERR049144,,,,,10102,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029848,ERR049145,,,,,10111,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030024,ERR049148,,,,,10135,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030004,ERR049149,,,,,10152,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030097,ERR049153,,,,,10263,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN26285648,SRR18157005,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1585849,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26285651,SRR18157008,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1585808,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26285657,SRR18157013,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1585805,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26315572,SRR18172085,2022,2022-01-01,2022-12-31,USA,PNUSAE095355,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26343582,SRR18184255,missing,,,USA,PNUSAE095400,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26366633,SRR18207008,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1585086,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26440683,SRR18230060,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1588315,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA110466517,ERR10074383,2012-07-05,2012-07-04,2012-07-05,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466522,ERR10074388,2012-04-19,2012-04-18,2012-04-19,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466533,ERR10074399,2012-02-01,2012-02-01,2012-02-01,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466556,ERR10074422,2012-06-07,2012-06-06,2012-06-07,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466583,ERR10074449,2012-01-06,2012-01-06,2012-01-06,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466599,ERR10074465,2014-03-17,2014-03-17,2014-03-17,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466622,ERR10074488,2014-06-02,2014-06-01,2014-06-02,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA110466624,ERR10074490,2011-04-14,2011-04-13,2011-04-14,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA110466643,ERR10074509,2014-04-07,2014-04-06,2014-04-07,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466652,ERR10074518,2011-01-28,2011-01-28,2011-01-28,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466761,ERR10074627,2014-03-22,2014-03-22,2014-03-22,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466788,ERR10074654,2013-02-16,2013-02-16,2013-02-16,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN03378122,SRR1823715,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000321,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN03378124,SRR1823717,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000323,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN03378125,SRR1823718,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000324,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN03378126,SRR1823719,2015-01,2015-01-01,2015-01-31,USA,PNUSAE000325,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN03378128,SRR1823722,2015-02,2015-02-01,2015-02-28,USA,PNUSAE000327,stool,ILLUMINA,Illumina MiSeq,WGS
SAMEA3356019,ERR1009118,1998,1998-01-01,1998-12-31,Venezuela,3626STDY6095476,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356020,ERR1009119,1998,1998-01-01,1998-12-31,Venezuela,3626STDY6095477,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356022,ERR1009121,1998,1998-01-01,1998-12-31,Venezuela,3626STDY6095479,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356023,ERR1009122,1998,1998-01-01,1998-12-31,Venezuela,3626STDY6095480,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356024,ERR1009123,1998,1998-01-01,1998-12-31,Venezuela,3626STDY6095481,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356025,ERR1009124,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095482,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356027,ERR1009126,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095484,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356029,ERR1009128,1999,1999-01-01,1999-12-31,Venezuela,3626STDY6095486,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356030,ERR1009129,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095487,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356038,ERR1009136,1999,1999-01-01,1999-12-31,Venezuela,3626STDY6095495,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356039,ERR1009137,1997,1997-01-01,1997-12-31,Venezuela,3626STDY6095496,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356042,ERR1009140,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095499,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3443697,ERR1009144,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095503,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356048,ERR1009147,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095506,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356049,ERR1009148,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095507,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356055,ERR1009153,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095513,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356060,ERR1009155,1999,1999-01-01,1999-12-31,Venezuela,3626STDY6095518,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3356062,ERR1009156,2000,2000-01-01,2000-12-31,Venezuela,3626STDY6095520,stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN22657138,SRR18254048,2021-10,2021-09-30,2021-10-31,United Kingdom: United Kingdom,1502196,human,OXFORD_NANOPORE,MinION,WGS
SAMN22962688,SRR18254049,2021-10,2021-09-30,2021-10-31,United Kingdom: United Kingdom,1519721,human,OXFORD_NANOPORE,MinION,WGS
SAMN23134809,SRR18254051,2021-11,2021-11-01,2021-11-30,United Kingdom: United Kingdom,1527837,human,OXFORD_NANOPORE,MinION,WGS
SAMN23605158,SRR18254055,2021-11,2021-11-01,2021-11-30,United Kingdom: United Kingdom,1538717,human,OXFORD_NANOPORE,MinION,WGS
SAMN26504817,SRR18254667,missing,,,USA,PNUSAE095680,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26506829,SRR18256098,missing,,,USA,PNUSAE095785,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26537499,SRR18274829,2021,2021-01-01,2021-12-31,missing,PNUSAE096033,missing,ILLUMINA,NextSeq 550,WGS
SAMN26537502,SRR18274879,2022,2022-01-01,2022-12-31,missing,PNUSAE096034,missing,ILLUMINA,NextSeq 550,WGS
SAMN26537504,SRR18274882,2021,2021-01-01,2021-12-31,missing,PNUSAE096031,missing,ILLUMINA,NextSeq 550,WGS
SAMN26537503,SRR18274883,2021,2021-01-01,2021-12-31,missing,PNUSAE096032,missing,ILLUMINA,NextSeq 550,WGS
SAMN26542791,SRR18280729,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1591750,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26542792,SRR18280730,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1591730,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA110466524,ERR10074390,2012-10-24,2012-10-23,2012-10-24,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466548,ERR10074414,2012-04-03,2012-04-02,2012-04-03,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466580,ERR10074446,2012-06-19,2012-06-18,2012-06-19,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA110466594,ERR10074460,2011-03-26,2011-03-26,2011-03-26,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466601,ERR10074467,2011-04-04,2011-04-03,2011-04-04,South Africa,,Blood culture,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMEA110466611,ERR10074477,2014-01-15,2014-01-15,2014-01-15,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA110466666,ERR10074532,2011-03-19,2011-03-19,2011-03-19,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS
