sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN29782861,SRR20273423,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1664397,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29782918,SRR20273476,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1664344,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29786901,SRR20277688,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1664350,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29851809,SRR20331357,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1666543,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29851662,SRR20331377,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1666553,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29921983,SRR20508328,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1669945,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN03658779,SRR2056314,2015-04,2015-03-31,2015-04-30,USA,PNUSAE000583,stool,ILLUMINA,Illumina MiSeq,WGS,2015,04,,,,False
SAMN22214596,SRR20649331,2021-09,2021-08-31,2021-09-30,United Kingdom: United Kingdom,1489814,Missing,OXFORD_NANOPORE,MinION,WGS,2021,09,,,,True
SAMN23571008,SRR20649334,2021-11,2021-11-01,2021-11-30,United Kingdom: United Kingdom,1538008,Missing,OXFORD_NANOPORE,MinION,WGS,2021,11,,,,True
SAMN29982377,SRR20652520,2021-10-25,2021-10-24,2021-10-25,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,10,25,WA,10.0,False
SAMN29982375,SRR20652522,2021-10-01,2021-09-30,2021-10-01,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,10,01,WA,10.0,False
SAMN29982407,SRR20652539,2021-12-29,2021-12-29,2021-12-29,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,12,29,WA,10.0,False
SAMN29982405,SRR20652541,2021-12-27,2021-12-27,2021-12-27,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,12,27,WA,10.0,False
SAMN29982398,SRR20652548,2021-12-15,2021-12-15,2021-12-15,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,12,15,WA,10.0,False
SAMN29982393,SRR20652554,2021-12-10,2021-12-10,2021-12-10,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,12,10,WA,10.0,False
SAMN29982370,SRR20652560,2021-06-29,2021-06-28,2021-06-29,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,06,29,WA,10.0,False
SAMN29982379,SRR20652569,2021-11-19,2021-11-19,2021-11-19,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,11,19,WA,10.0,False
SAMN29982378,SRR20652570,2021-12-05,2021-12-05,2021-12-05,USA: Seattle,,stool,ILLUMINA,NextSeq 500,WGS,2021,12,05,WA,10.0,False
SAMN30000506,SRR20673763,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1671355,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30077599,SRR20728072,2021-07-23,2021-07-22,2021-07-23,Spain: Barcelona,SH269,feces,ILLUMINA,Illumina MiSeq,WGS,2021,07,23,,,False
SAMN30077597,SRR20728075,2021-03-25,2021-03-25,2021-03-25,Spain: Barcelona,SH266,feces,ILLUMINA,Illumina MiSeq,WGS,2021,03,25,,,False
SAMN30077591,SRR20728081,2020-12-23,2020-12-23,2020-12-23,Spain: Barcelona,SH260,feces,ILLUMINA,Illumina MiSeq,WGS,2020,12,23,,,False
SAMN30173681,SRR20911728,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1677476,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30173688,SRR20912012,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1677437,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30393365,SRR21129266,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1682999,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30413788,SRR21143246,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1685615,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30480510,SRR21205655,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1688274,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30499785,SRR21205749,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1689506,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30524726,SRR21220020,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1689031,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30547996,SRR21284094,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1690891,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN16710603,SRR21349785,2017-11-17,2017-11-17,2017-11-17,USA,P099,Oral swab,OXFORD_NANOPORE,MinION,WGS,2017,11,17,,,True
SAMN30661296,SRR21413083,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1694903,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30728203,SRR21488050,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1698426,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797892,SRR21525066,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700400,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30899994,SRR21607690,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1703593,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30911362,SRR21616132,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1704505,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914839,SRR21619091,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1705695,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30964280,SRR21677852,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1708638,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN31186953,SRR21910305,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1719879,human,ILLUMINA,NextSeq 1000,WGS,2022,09,,,,False
SAMN31289007,SRR21910346,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1725323,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31220957,SRR21910547,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1722723,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31208972,SRR21910580,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1721381,human,ILLUMINA,NextSeq 1000,WGS,2022,09,,,,False
SAMN31220946,SRR21910581,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1722753,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31289023,SRR21910672,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1725296,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31118754,SRR21910687,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1713874,human,ILLUMINA,NextSeq 1000,WGS,2022,09,,,,False
SAMN31220940,SRR21910742,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1722793,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31141260,SRR21910774,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1715781,human,ILLUMINA,NextSeq 1000,WGS,2022,09,,,,False
SAMN31141330,SRR21910841,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1716756,human,ILLUMINA,NextSeq 1000,WGS,2022,09,,,,False
SAMN31258995,SRR21910867,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1723650,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31118755,SRR21918507,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1713787,human,ILLUMINA,NextSeq 1000,WGS,2022,09,,,,False
SAMN31096053,SRR21918583,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1711796,human,ILLUMINA,NextSeq 1000,WGS,2022,09,,,,False
SAMN31390572,SRR21986793,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1730790,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31390603,SRR21986800,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1730837,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31419959,SRR22016555,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1733152,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31560779,SRR22133377,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1739209,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31576504,SRR22148693,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1739882,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31592357,SRR22179248,2022-10,2022-09-30,2022-10-31,United Kingdom: United Kingdom,1740818,human,ILLUMINA,NextSeq 1000,WGS,2022,10,,,,False
SAMN31715006,SRR22283904,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1752609,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31743123,SRR22301795,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1751353,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789276,SRR22340615,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755735,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31789558,SRR22340634,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1755600,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31801490,SRR22348934,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1757770,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31805382,SRR22351257,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1760454,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31865234,SRR22404905,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1762139,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31865227,SRR22404911,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1762122,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31865243,SRR22404924,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1762079,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31881554,SRR22418159,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1768154,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN31896425,SRR22432863,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1771095,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32025472,SRR22516086,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1775790,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32025473,SRR22516091,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1775769,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32115837,SRR22578055,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1779425,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32132029,SRR22640844,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1781864,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32132034,SRR22640880,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1781912,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32154158,SRR22677503,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1783231,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32154160,SRR22677504,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1783234,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298712,SRR22797050,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788237,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298750,SRR22797063,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788263,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298757,SRR22797067,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788200,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298749,SRR22797070,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788186,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298755,SRR22797071,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788249,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298758,SRR22797075,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788203,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32352599,SRR22851309,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1793159,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMEA110466680,ERR10074546,2015-04-27,2015-04-26,2015-04-27,South Africa,,Stool culture,ILLUMINA,Illumina NovaSeq 6000,WGS,2015,04,27,,,False
SAMEA110466722,ERR10074588,2011-08-30,2011-08-29,2011-08-30,South Africa,,Stool culture,ILLUMINA,Illumina HiSeq 4000,WGS,2011,08,30,,,False
SAMEA7160176,ERR4425653,2020-01-29,2020-01-29,2020-01-29,"South Africa, Gauteng",YA00194606_small,"Human, Stool",ILLUMINA,unspecified,WGS,2020,01,29,,,False
SAMEA7160175,ERR4425652,2020-01-29,2020-01-29,2020-01-29,"South Africa, Gauteng",YA00194606_big,"Human, Stool",ILLUMINA,unspecified,WGS,2020,01,29,,,False
SAMEA8563074,ERR5708914,2018-08-09,2018-08-08,2018-08-09,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,08,09,,,False
SAMEA8900253,ERR6004565,2007-12-22,2007-12-22,2007-12-22,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2007,12,22,,,False
SAMEA8900254,ERR6004566,2007-12-23,2007-12-23,2007-12-23,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2007,12,23,,,False
SAMEA8900262,ERR6004572,2008-01-15,2008-01-15,2008-01-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,01,15,,,False
SAMEA8900271,ERR6004579,2008-02-25,2008-02-25,2008-02-25,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,02,25,,,False
SAMEA8900274,ERR6004582,2008-03-01,2008-03-01,2008-03-01,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,01,,,False
SAMEA8900278,ERR6004586,2008-03-11,2008-03-11,2008-03-11,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,11,,,False
SAMEA8900280,ERR6004587,2008-03-14,2008-03-14,2008-03-14,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,14,,,False
SAMEA8900281,ERR6004589,2008-03-15,2008-03-15,2008-03-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,15,,,False
SAMEA8900284,ERR6004591,2008-03-18,2008-03-18,2008-03-18,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,18,,,False
SAMEA8900285,ERR6004592,2008-03-20,2008-03-20,2008-03-20,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,20,,,False
SAMEA8900291,ERR6004597,2008-03-26,2008-03-26,2008-03-26,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,26,,,False
SAMEA8900295,ERR6004602,2008-03-30,2008-03-30,2008-03-30,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,30,,,False
SAMEA8900298,ERR6004605,2008-03-31,2008-03-30,2008-03-31,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,31,,,False
SAMEA8900302,ERR6004609,2008-04-02,2008-04-01,2008-04-02,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,02,,,False
SAMEA8900303,ERR6004610,2008-04-02,2008-04-01,2008-04-02,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,02,,,False
SAMEA8900305,ERR6004612,2008-04-03,2008-04-02,2008-04-03,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,03,,,False
SAMEA8900901,ERR6004645,2008-05-27,2008-05-26,2008-05-27,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,27,,,False
SAMEA8899747,ERR6004655,2007-12-18,2007-12-18,2007-12-18,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2007,12,18,,,False
SAMEA8899767,ERR6004664,2008-04-20,2008-04-19,2008-04-20,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,20,,,False
SAMEA8899904,ERR6004674,2008-03-17,2008-03-17,2008-03-17,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,17,,,False
SAMEA8899902,ERR6004676,2008-03-27,2008-03-27,2008-03-27,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,03,27,,,False
SAMEA8899986,ERR6004679,2008-02-05,2008-02-05,2008-02-05,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,02,05,,,False
SAMEA8900511,ERR6004718,2009-01-28,2009-01-28,2009-01-28,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,01,28,,,False
SAMEA8900330,ERR6004743,2008-04-15,2008-04-14,2008-04-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,15,,,False
SAMEA8900334,ERR6004747,2008-04-15,2008-04-14,2008-04-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,15,,,False
SAMEA8900336,ERR6004749,2008-04-18,2008-04-17,2008-04-18,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,18,,,False
SAMEA8900348,ERR6004757,2008-04-30,2008-04-29,2008-04-30,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,04,30,,,False
SAMEA8900356,ERR6004763,2008-05-07,2008-05-06,2008-05-07,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,07,,,False
SAMEA8900364,ERR6004769,2008-05-13,2008-05-12,2008-05-13,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,13,,,False
SAMEA8900365,ERR6004770,2008-05-13,2008-05-12,2008-05-13,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,13,,,False
SAMEA8900366,ERR6004771,2008-05-13,2008-05-12,2008-05-13,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,05,13,,,False
SAMEA8900386,ERR6004791,2008-06-02,2008-06-01,2008-06-02,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,06,02,,,False
SAMEA8900430,ERR6004812,2008-07-08,2008-07-07,2008-07-08,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,07,08,,,False
SAMEA8900438,ERR6004817,2008-07-24,2008-07-23,2008-07-24,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,07,24,,,False
SAMEA8900453,ERR6004822,2008-09-08,2008-09-07,2008-09-08,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,09,08,,,False
SAMEA8900459,ERR6004827,2008-09-26,2008-09-25,2008-09-26,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,09,26,,,False
SAMEA8900461,ERR6004829,2008-10-04,2008-10-03,2008-10-04,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,10,04,,,False
SAMEA8900463,ERR6004831,2008-10-15,2008-10-14,2008-10-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,10,15,,,False
SAMEA8900598,ERR6004996,2009-05-25,2009-05-24,2009-05-25,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,05,25,,,False
SAMEA8900611,ERR6005006,2009-06-15,2009-06-14,2009-06-15,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,06,15,,,False
SAMEA8900612,ERR6005007,2009-06-16,2009-06-15,2009-06-16,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,06,16,,,False
SAMEA8900638,ERR6005022,2009-08-22,2009-08-21,2009-08-22,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,08,22,,,False
SAMEA8900639,ERR6005023,2009-08-22,2009-08-21,2009-08-22,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,08,22,,,False
SAMEA8900665,ERR6005039,2009-10-05,2009-10-04,2009-10-05,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,10,05,,,False
SAMEA8900677,ERR6005046,2009-10-16,2009-10-15,2009-10-16,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,10,16,,,False
SAMEA8900678,ERR6005047,2009-10-16,2009-10-15,2009-10-16,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,10,16,,,False
SAMEA8900192,ERR6005069,2009-08-24,2009-08-23,2009-08-24,India,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,08,24,,,False
SAMEA8899848,ERR6005095,2009-10-13,2009-10-12,2009-10-13,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,10,13,,,False
SAMEA8899834,ERR6005096,2009-07-10,2009-07-09,2009-07-10,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,07,10,,,False
SAMEA8899863,ERR6005108,2010-03-13,2010-03-13,2010-03-13,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,03,13,,,False
SAMEA8900070,ERR6005116,2009-07-15,2009-07-14,2009-07-15,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,07,15,,,False
SAMEA8900076,ERR6005117,2009-09-09,2009-09-08,2009-09-09,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,09,09,,,False
SAMEA8900081,ERR6005122,2009-12-17,2009-12-17,2009-12-17,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,12,17,,,False
SAMEA8900086,ERR6005125,2010-01-25,2010-01-25,2010-01-25,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,01,25,,,False
SAMEA8900960,ERR6005152,2009-11-26,2009-11-26,2009-11-26,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,11,26,,,False
SAMEA8900963,ERR6005158,2010-01-26,2010-01-26,2010-01-26,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,01,26,,,False
SAMEA8900706,ERR6005168,2010-01-01,2010-01-01,2010-01-01,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,01,01,,,False
SAMEA8900710,ERR6005173,2010-01-13,2010-01-13,2010-01-13,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,01,13,,,False
SAMEA8900732,ERR6005188,2010-04-12,2010-04-11,2010-04-12,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,04,12,,,False
SAMEA8900741,ERR6005197,2010-04-19,2010-04-18,2010-04-19,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,04,19,,,False
SAMEA8900742,ERR6005198,2010-04-20,2010-04-19,2010-04-20,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,04,20,,,False
SAMEA8901082,ERR6005203,2010-04-29,2010-04-28,2010-04-29,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,04,29,,,False
SAMEA8899912,ERR6005244,2008-10-13,2008-10-12,2008-10-13,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2008,10,13,,,False
SAMEA8899917,ERR6005247,2009-02-06,2009-02-06,2009-02-06,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,02,06,,,False
SAMEA8899923,ERR6005252,2009-03-24,2009-03-24,2009-03-24,Mali,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2009,03,24,,,False
SAMEA8900117,ERR6005263,2010-05-04,2010-05-03,2010-05-04,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,05,04,,,False
SAMEA8899865,ERR6005274,2010-03-24,2010-03-24,2010-03-24,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,03,24,,,False
SAMEA8899871,ERR6005277,2010-04-28,2010-04-27,2010-04-28,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,04,28,,,False
SAMEA8899873,ERR6005281,2010-05-24,2010-05-23,2010-05-24,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,05,24,,,False
SAMEA8901043,ERR6005288,2010-08-06,2010-08-05,2010-08-06,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,08,06,,,False
SAMEA8899887,ERR6005294,2010-07-13,2010-07-12,2010-07-13,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,07,13,,,False
SAMEA8900994,ERR6005305,2010-06-25,2010-06-24,2010-06-25,Pakistan,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,06,25,,,False
SAMEA8900857,ERR6005341,2010-10-11,2010-10-10,2010-10-11,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS,2010,10,11,,,False
SAMEA8903669,ERR6006198,2008-02-13,2008-02-13,2008-02-13,Mali,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2008,02,13,,,False
SAMEA8903695,ERR6006224,2008-04-25,2008-04-24,2008-04-25,Kenya,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2008,04,25,,,False
SAMEA8903764,ERR6006293,2008-10-15,2008-10-14,2008-10-15,Bangladesh,,Stool,ILLUMINA,Illumina NovaSeq 6000,WGS,2008,10,15,,,False
