sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN24526497,SRR18172648,2021-02,2021-02-01,2021-02-28,USA:NJ,NJDA_WGS_009,chicken coelomic cavity swab,ILLUMINA,Illumina MiniSeq,WGS,2021,02,,NJ,2.0,False
SAMN26365914,SRR18192474,1985-01-01,1985-01-01,1985-01-01,USA:PA,85.1061,missing,ILLUMINA,Illumina MiSeq,WGS,1985,01,01,PA,3.0,False
SAMN26442320,SRR18231459,2021-12,2021-12-01,2021-12-31,USA:CA,,ground beef,ILLUMINA,Illumina MiSeq,WGS,2021,12,,CA,9.0,False
SAMN26430918,SRR18244019,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430915,SRR18244022,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430912,SRR18244025,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430909,SRR18244029,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430907,SRR18244031,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430906,SRR18244032,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430905,SRR18244033,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430904,SRR18244034,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430902,SRR18244036,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430901,SRR18244037,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430829,SRR18244038,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430899,SRR18244040,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430897,SRR18244042,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430890,SRR18244050,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430886,SRR18244054,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430885,SRR18244055,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430883,SRR18244057,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430882,SRR18244058,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430827,SRR18244060,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430878,SRR18244063,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430877,SRR18244064,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430845,SRR18244067,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430843,SRR18244069,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430842,SRR18244070,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430823,SRR18244072,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430836,SRR18244077,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430938,SRR18244081,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430934,SRR18244085,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430931,SRR18244088,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430928,SRR18244092,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430927,SRR18244093,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430874,SRR18244099,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430872,SRR18244101,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430869,SRR18244105,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430868,SRR18244106,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430865,SRR18244109,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430864,SRR18244110,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430854,SRR18244121,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430852,SRR18244123,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430851,SRR18244124,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430848,SRR18244128,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430831,SRR18244132,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430822,SRR18244133,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26430821,SRR18244134,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_lexA3,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451379,SRR18244136,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451441,SRR18244137,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451439,SRR18244139,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451438,SRR18244140,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451435,SRR18244143,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451378,SRR18244147,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451431,SRR18244148,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451423,SRR18244156,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451422,SRR18244157,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451421,SRR18244159,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451420,SRR18244160,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451419,SRR18244161,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451418,SRR18244162,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451466,SRR18244167,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451465,SRR18244168,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451464,SRR18244169,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451460,SRR18244174,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451452,SRR18244182,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451380,SRR18244183,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451447,SRR18244188,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451444,SRR18244191,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451388,SRR18244195,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451387,SRR18244196,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451386,SRR18244197,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451385,SRR18244198,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451384,SRR18244199,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451491,SRR18244200,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451490,SRR18244201,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451483,SRR18244208,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451383,SRR18244210,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451474,SRR18244218,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451470,SRR18244222,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451376,SRR18244228,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451410,SRR18244230,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451407,SRR18244233,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451401,SRR18244240,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451399,SRR18244242,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451398,SRR18244243,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451382,SRR18244252,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26451373,SRR18244253,2016-09-23,2016-09-22,2016-09-23,"USA:Bloomington, IN",MG1655_Wildtype,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,23,IN,5.0,False
SAMN26508432,SRR18259004,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1590373,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,02,,,,False
SAMN26553891,SRR18286866,2019-01,2019-01-01,2019-01-31,Australia: South Australia,ST10 ONT:H32,Fecal swab,ILLUMINA,Illumina MiSeq,WGS,2019,01,,,,False
SAMEA3357438,ERR1015359,2014-02,2014-02-01,2014-02-28,Australia,MSB1_7F,rectal swab,ILLUMINA,Illumina HiSeq 2000,WGS,2014,02,,,,False
SAMEA3357527,ERR1015419,2014-03,2014-03-01,2014-03-31,Australia,MINF_8D,urine,ILLUMINA,Illumina HiSeq 2000,WGS,2014,03,,,,False
SAMN25653023,SRR18313326,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA122,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN25653019,SRR18313330,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA118,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN25653018,SRR18313331,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA113,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN26565656,SRR18313336,2018-08-21,2018-08-20,2018-08-21,USA:MN,WSDA141,swine feces,ILLUMINA,Illumina MiSeq,WGS,2018,08,21,MN,5.0,False
SAMN26565654,SRR18313338,2018-08-21,2018-08-20,2018-08-21,USA:MN,WSDA139,swine feces,ILLUMINA,Illumina MiSeq,WGS,2018,08,21,MN,5.0,False
SAMN26565650,SRR18313342,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA135,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN25653016,SRR18313344,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA111,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN25653027,SRR18313351,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA126,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN25653025,SRR18313353,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA124,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN25653015,SRR18313355,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA110,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN25653014,SRR18313356,2019-09-02,2019-09-01,2019-09-02,USA:KS,WSDA109,swine feces,ILLUMINA,Illumina MiSeq,WGS,2019,09,02,KS,7.0,False
SAMN26565670,SRR18334475,2018-08-21,2018-08-20,2018-08-21,USA:IA,WSDA155,swine feces,ILLUMINA,Illumina MiSeq,WGS,2018,08,21,IA,7.0,False
SAMN26565662,SRR18334482,2018-08-21,2018-08-20,2018-08-21,USA:MN,WSDA147,swine feces,ILLUMINA,Illumina MiSeq,WGS,2018,08,21,MN,5.0,False
SAMN26565671,SRR18334487,2018-08-21,2018-08-20,2018-08-21,USA:IA,WSDA156,swine feces,ILLUMINA,Illumina MiSeq,WGS,2018,08,21,IA,7.0,False
SAMN26565660,SRR18334489,2018-08-21,2018-08-20,2018-08-21,USA:IA,WSDA145,swine feces,ILLUMINA,Illumina MiSeq,WGS,2018,08,21,IA,7.0,False
SAMN26929583,SRR18469704,2022-01-01,2022-01-01,2022-01-01,USA:GA,22GA01PC04-EC,ground pork,ILLUMINA,Illumina MiSeq,WGS,2022,01,01,GA,4.0,False
SAMN27155472,SRR18579072,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27155469,SRR18579075,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27155492,SRR18579081,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27155485,SRR18579088,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27155481,SRR18579093,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27155480,SRR18579094,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27155474,SRR18579100,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27155473,SRR18579101,2020-01-10,2020-01-10,2020-01-10,"USA: Austin, Tx",,Lab,ILLUMINA,NextSeq 500,WGS,2020,01,10,TX,6.0,False
SAMN27150463,SRR18593162,2018-09-24,2018-09-23,2018-09-24,Peru: Lima,,stool,ILLUMINA,NextSeq 550,WGS,2018,09,24,,,False
SAMEA111505550,ERR10431711,2020-11-14,2020-11-14,2020-11-14,Paraguay,,aspirate,ILLUMINA,NextSeq 500,WGS,2020,11,14,,,False
SAMEA111505600,ERR10431769,2020-11-18,2020-11-18,2020-11-18,Paraguay,,punctate,ILLUMINA,NextSeq 500,WGS,2020,11,18,,,False
SAMEA111505623,ERR10431782,2020-11-21,2020-11-21,2020-11-21,Paraguay,,urine,ILLUMINA,NextSeq 500,WGS,2020,11,21,,,False
SAMEA111505615,ERR10431846,2020-11-20,2020-11-20,2020-11-20,Paraguay,,aspirate,ILLUMINA,NextSeq 500,WGS,2020,11,20,,,False
SAMEA111505944,ERR10432368,2020-03-05,2020-03-05,2020-03-05,Saudi Arabia,,urine,ILLUMINA,NextSeq 500,WGS,2020,03,05,,,False
SAMEA111506058,ERR10432483,2020-08-13,2020-08-12,2020-08-13,Switzerland,,swab (cavity),ILLUMINA,NextSeq 500,WGS,2020,08,13,,,False
SAMN27295215,SRR18607416,2018-01-01,2018-01-01,2018-01-01,Pakistan: Asia,22.0044,Broiler chicken feces,ILLUMINA,Illumina MiSeq,WGS,2018,01,01,,,False
SAMEA111506294,ERR10432734,2020-11-25,2020-11-25,2020-11-25,Turkey,,urine,ILLUMINA,NextSeq 500,WGS,2020,11,25,,,False
SAMEA111506375,ERR10432817,2020-12-10,2020-12-10,2020-12-10,Zambia,,urine,ILLUMINA,NextSeq 500,WGS,2020,12,10,,,False
SAMEA111503362,ERR10430215,2020-06-03,2020-06-02,2020-06-03,Albania,,urine,ILLUMINA,NextSeq 500,WGS,2020,06,03,,,False
SAMEA111505647,ERR10431806,2020-11-24,2020-11-24,2020-11-24,Paraguay,,swab (wound),ILLUMINA,NextSeq 500,WGS,2020,11,24,,,False
SAMN27404410,SRR18681603,2018-04-30,2018-04-29,2018-04-30,USA: St. Louis,GD02984_ECOL_HY_102,urine,OXFORD_NANOPORE,MinION,WGS,2018,04,30,MO,7.0,True
SAMEA111504711,ERR10438268,2020-05-16,2020-05-15,2020-05-16,Hong Kong,,blood,ILLUMINA,NextSeq 500,WGS,2020,05,16,,,False
SAMEA111505063,ERR10438849,2020-04-16,2020-04-15,2020-04-16,Nigeria,,urine,ILLUMINA,NextSeq 500,WGS,2020,04,16,,,False
SAMEA111504386,ERR10437481,2020-03-02,2020-03-02,2020-03-02,France,,blood,ILLUMINA,NextSeq 500,WGS,2020,03,02,,,False
SAMN27505538,SRR18700959,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1611654,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,03,,,,False
SAMEA111504655,ERR10438096,2020-05-29,2020-05-28,2020-05-29,Greenland,,urine,ILLUMINA,NextSeq 500,WGS,2020,05,29,,,False
SAMEA111504755,ERR10438444,2020-10-30,2020-10-30,2020-10-30,Hungary,,aspirate,ILLUMINA,NextSeq 500,WGS,2020,10,30,,,False
SAMEA111506293,ERR10439773,2020-11-25,2020-11-25,2020-11-25,Turkey,,aspirate,ILLUMINA,NextSeq 500,WGS,2020,11,25,,,False
SAMEA111503744,ERR10441239,2020-05-13,2020-05-12,2020-05-13,Burkina Faso,,urine,ILLUMINA,NextSeq 500,WGS,2020,05,13,,,False
SAMEA111503746,ERR10441225,2020-05-27,2020-05-26,2020-05-27,Burkina Faso,,urine,ILLUMINA,NextSeq 500,WGS,2020,05,27,,,False
SAMEA111504136,ERR10441702,2020-04-07,2020-04-06,2020-04-07,Czech Republic,,urine,ILLUMINA,NextSeq 500,WGS,2020,04,07,,,False
SAMN27568503,SRR18746525,2018-08,2018-07-31,2018-08-31,USA:CA,PNUSAE098354,swab,ILLUMINA,Illumina MiSeq,WGS,2018,08,,CA,9.0,False
SAMEA6658636,ERR10474443,2016-03-25,2016-03-25,2016-03-25,Cambodia,,clinical,OXFORD_NANOPORE,MinION,WGS,2016,03,25,,,True
SAMN27670326,SRR18832576,2019-01-01,2019-01-01,2019-01-01,Pakistan: Asia,22.006,Broiler chicken feces,ILLUMINA,Illumina MiSeq,WGS,2019,01,01,,,False
